tmdb_id,title,studio,domestic_gross,foreign_gross,year,budget
tt1703957,Genius,RAtt.,1400000.0,4300000,2016,
tt4385888,20th Century Women,A24,5700000.0,,2016,
tt4698684,Hunt for the Wilderpeople,Orch.,5200000.0,,2016,
tt1620935,Bleed for This,ORF,5100000.0,,2016,6000000
tt1781827,Hands of Stone,Wein.,4700000.0,,2016,
tt0377092,Men & Chicken,Drft.,30200.0,4600000,2016,17000000
tt4501454,The Meddler,SPC,4300000.0,,2016,
tt2980210,A Hologram for the King,RAtt.,4200000.0,,2016,
tt4034354,Swiss Army Man,A24,4200000.0,,2016,
tt4645330,Denial,BST,4099999.0,,2016,
tt4193394,Indignation,RAtt.,3400000.0,523000,2016,
tt1974420,Rules Don't Apply,Fox,3700000.0,233000,2016,25000000
tt4897822,Where to Invade Next,Drft.,3800000.0,,2016,
tt4853102,Batman: The Killing Joke,Fathom,3800000.0,,2016,
tt5465370,Naam Hai Akira,FIP,219000.0,3500000,2016,
tt4080728,A Man Called Ove,MBox,3500000.0,,2016,
tt0790770,Miles Ahead,SPC,2600000.0,850000,2016,
tt2937696,Everybody Wants Some!!,Par.,3400000.0,,2016,
tt3471098,Maggie's Plan,SPC,3400000.0,,2016,
,The Program (2016),EOne,13100.0,3300000,2016,
tt4062536,Green Room,A24,3200000.0,,2016,
tt3882074,The Eagle Huntress,SPC,3200000.0,,2016,
tt0082111,Compadres,PNT,3100000.0,,2016,
tt3147312,Desierto,STX,2000000.0,1000000,2016,
tt4190530,Anthropoid,BST,3000000.0,,2016,
tt3850544,Hillsong - Let Hope Rise,PFR,2400000.0,255000,2016,
tt4457020,El Jeremias,Sony,650000.0,1900000,2016,
tt2364897,The Disappointments Room,Rela.,2400000.0,,2016,15000000
tt5946128,Dear Zindagi,Relbig.,2400000.0,,2016,
tt1798709,Elle,SPC,2300000.0,,2016,23000000
tt5247022,Paterson,BST,2200000.0,,2016,
tt3289728,Equals,A24,33300.0,2100000,2016,
tt4950110,I'm Not Ashamed,PFR,2100000.0,,2016,
tt2910904,The Dressmaker,BG,2000000.0,,2016,
tt4016934,The Handmaiden,Magn.,2000000.0,,2016,
tt1172049,Demolition,FoxS,2000000.0,,2016,
tt3721936,American Honey,A24,663000.0,1200000,2016,
tt5321942,Busco Novio Para Mi Mujer,PNT,1700000.0,,2016,
tt3577624,A Perfect Day,IFC,14000.0,1700000,2016,
tt5278596,Weiner,IFC,1700000.0,,2016,
tt1490785,I Saw the Light,SPC,1600000.0,,2016,
tt2140037,Jane Got a Gun,Wein.,1500000.0,,2016,
tt4048272,Toni Erdmann,SPC,1500000.0,,2016,
tt1974419,The Neon Demon,BG,1300000.0,,2016,
tt4285496,Embrace of the Serpent,Osci.,1300000.0,,2016,
tt4559046,Housefull 3,Eros,1300000.0,,2016,
tt3859980,Mohenjo Daro,UTV,1300000.0,,2016,
tt3864024,Lazer Team,Ampl.,1200000.0,,2016,
tt3549206,The Music of Strangers,Orch.,1200000.0,,2016,
tt1517471,Dough,Men.,1100000.0,,2016,
tt3480886,Ma ma,Osci.,47300.0,1100000,2016,
tt0315642,Wazir,Relbig.,1100000.0,,2016,
tt4468634,Certain Women,IFC,1100000.0,,2016,
tt0055018,The Innocents,MBox,1100000.0,,2016,
tt0083193,Elvis & Nixon,BST,1100000.0,,2016,
tt4939066,Operation Chromite,CJ,1000000.0,,2016,
tt5197544,Baar Baar Dekho,Eros,982000.0,,2016,
,Dark Horse (2016),SPC,941000.0,,2016,
tt4698584,Neruda,Orch.,939000.0,,2016,
tt0117571,Ki & Ka,Eros,858000.0,,2016,14000000
tt3679060,Dishoom,Eros,813000.0,,2016,
tt5215952,The Wailing (Goksung),WGUSA,787000.0,,2016,
tt5596352,Chongqing Hot Pot,CL,780000.0,,2016,
,The Polar Express (2016 re-issue),WB,765000.0,,2016,
tt4788934,Little Men (2016),Magn.,703000.0,,2016,
tt6246170,Chaar Sahibzaade: Rise of Band Singh Bahadur,Eros,701000.0,,2016,
,Born to be Blue (US Release),IFC,678000.0,,2016,
tt2614776,City of Gold,IFC,641000.0,,2016,
,Remember (US Release),A24,638000.0,,2016,
tt4862478,Embrace: The Documentary,Gathr,629000.0,,2016,
tt5278506,Tickled,Magn.,614000.0,,2016,
tt5275828,"Lo and Behold, Reveries of the Connected World",Magn.,595000.0,,2016,
tt1135989,A Tale of Love and Darkness,FCW,572000.0,,2016,
tt5910280,Tunnel,WGUSA,569000.0,,2016,
tt2101383,Knight of Cups,BG,566000.0,,2016,
tt0241527,Harry & Snowman,FR,561000.0,,2016,125000000
tt0376479,American Pastoral,LGF,544000.0,,2016,
tt4914580,The Age of Shadows,CJ,542000.0,,2016,
tt4399594,Fitoor,UTV,529000.0,,2016,
tt5519566,The First Monday in May,Magn.,527000.0,,2016,
tt4428788,Marguerite,Cohen,497000.0,,2016,
tt4272866,The Boy and the Beast,FUN,491000.0,,2016,
tt4144190,Wiener-Dog,IFC,477000.0,,2016,
tt3756788,Our Little Sister,SPC,468000.0,,2016,
,Only Yesterday (2016 re-release),GK,453000.0,,2016,
tt4864932,Baaghi,UTV,438000.0,,2016,
tt3841424,Land of Mine,SPC,435000.0,,2016,
tt4120176,Things To Come,IFC,388000.0,,2016,
tt6167014,Mr. Donkey,CL,356000.0,,2016,
tt5472758,Happy Bhaag Jayegi,Eros,352000.0,,2016,
tt0462335,High-Rise,Magn.,346000.0,,2016,
tt4814290,Te3n,Rel.,332000.0,,2016,
tt3451720,Francofonia,MBox,307000.0,,2016,
tt3013610,Mia Madre,MBox,303000.0,,2016,
tt3422078,April and the Extraordinary World,GK,295000.0,,2016,
tt4135844,Ixcanul,KL,295000.0,,2016,
tt4193400,The People vs. Fritz Bauer,Cohen,288000.0,,2016,
tt5221584,Aquarius,Vita.,286000.0,,2016,
tt5595168,Kingsglaive: Final Fantasy: XV,VE,270000.0,,2016,
tt4048050,My Golden Days,Magn.,269000.0,,2016,
tt2097331,The Family Fang,SM,263000.0,,2016,
tt4082068,Dheepan,IFC,262000.0,,2016,
tt3917210,"Life, Animated",Orch.,255000.0,,2016,
tt5213534,Oasis: Supersonic,A24,243000.0,,2016,
tt2400463,The Invitation,Drft.,232000.0,,2016,
tt3689910,Miss Hokusai,GK,223000.0,,2016,
tt5595240,Kaptaan,UTV,204000.0,,2016,
tt5481184,League of Gods,Sony,182000.0,,2016,
tt0393956,Viva,Magn.,178000.0,,2016,
tt1063669,The Wave,Magn.,177000.0,,2016,
tt5918028,Asura: The City of Madness,CJ,176000.0,,2016,
tt2217859,Louder than Bombs,Orch.,164000.0,,2016,
,Howards End (2016 Restoration),Cohen,160000.0,,2016,
tt2262161,Sunset Song,Magn.,160000.0,,2016,
tt2133196,Born to be Blue,EOne,152000.0,,2016,
tt0498097,Seasons,MBox,150000.0,,2016,
,Rams (Hrútar),Cohen,149000.0,,2016,
tt2338424,Tumbledown,SM,135000.0,,2016,
tt3792960,The Brand New Testament,MBox,128000.0,,2016,
tt5503266,Spirits' Homecoming,PM&E,126000.0,,2016,
tt4298958,Sweet Bean,KL,125000.0,,2016,
tt3830162,A War,Magn.,123000.0,,2016,
tt3652526,Fire at Sea,KL,121000.0,,2016,
tt4008606,Hockney,FM,121000.0,,2016,
tt0099088,Three,WGUSA,120000.0,,2016,40000000
tt3278330,Tale of Tales,IFC,119000.0,,2016,
tt4428814,The Measure of a Man,KL,112000.0,,2016,
tt4374460,Aferim!,BWP,108000.0,,2016,
tt4061196,Until Forever (Por Siempre),CZ,105000.0,,2016,
tt6448054,Under the Sun (2016),Icar.,105000.0,,2016,
tt4937156,Our Last Tango,Strand,100000.0,,2016,
tt2137241,Rock On 2,Eros,98900.0,,2016,
tt5729246,Seondal: The Man Who Sells the River,CJ,97500.0,,2016,
tt5011290,So Young 2: Never Gone,CL,96400.0,,2016,
tt1292566,"New York, New York (2016)",CL,92400.0,,2016,38000000
tt0845439,Fireworks Wednesday,Ghop,90500.0,,2016,
,No One's Life Is Easy: So I Married an Anti-Fan,CL,89300.0,,2016,
tt4063314,"My Love, Don't Cross that River",FM,88000.0,,2016,
tt5278462,Author: The JT LeRoy Story,Magn.,86000.0,,2016,
tt3740778,Mountains May Depart,KL,82900.0,,2016,
tt6067462,Cock and Bull,CL,82800.0,,2016,
tt0068421,Les cowboys,Cohen,80800.0,,2016,
tt5310090,Saala Khadoos,UTV,76900.0,,2016,
tt3416532,The Monster (2016),A24,12500.0,62200,2016,
tt0249462,Dancer,IFC,71900.0,,2016,5000000
tt5265702,Sweet 20,CJ,71800.0,,2016,
tt2192016,The Dark Horse,BG,67500.0,,2016,
tt5644726,Phantom Detective,CJ,67100.0,,2016,
,Ran (2016 re-issue),Rialto,66100.0,,2016,
tt3882000,Microbe & Gasoline,Scre.,63800.0,,2016,
tt5597408,Time Renegades,CJ,59400.0,,2016,
tt5799928,DONGJU: The Portrait of a Poet,CJ,56600.0,,2016,
tt3715122,L'attesa,Osci.,55800.0,,2016,
tt5278868,The Lovers and the Despot,Magn.,55500.0,,2016,
tt1780798,Clown,W/Dim.,55000.0,,2016,
tt0058249,Diary of a Chambermaid,Cohen,54200.0,,2016,
tt3451230,High Strung (2016),Pala.,53400.0,,2016,
tt4375438,The Club,MBox,52800.0,,2016,
tt4331970,Being 17,Strand,52700.0,,2016,
tt3219604,The Last Man on the Moon,Grav.,52500.0,,2016,
tt6388082,My Annoying Brother,CJ,52000.0,,2016,
tt2818654,Cemetery of Splendor,Strand,52000.0,,2016,
tt4085084,Disorder,IFC,51900.0,,2016,
tt5358570,Like for Likes,CJ,50800.0,,2016,
tt3651326,In the Shadow of Women,Distrib.,50300.0,,2016,
tt5719748,In Order of Disappearance,Magn.,50300.0,,2016,60000000
tt2197936,Fatima,KL,50100.0,,2016,
tt4835086,We Are X,Drft.,45300.0,,2016,
tt5093754,A Melody to Remember,CJ,44300.0,,2016,
tt5639650,Phantom of the Theatre,WGUSA,44000.0,,2016,
tt3726012,Mastizaade,Eros,43400.0,,2016,
tt3638396,Closet Monster,Strand,42200.0,,2016,
tt4096620,Troublemakers: The Story of Land Art,FRun,29500.0,9100,2016,
tt2296747,Come What May,Cohen,37800.0,,2016,
,Summertime (2016),Strand,35300.0,,2016,
tt3566788,Songs My Brothers Taught Me,KL,34800.0,,2016,
tt2091935,Mr. Right,FCW,34700.0,,2016,
tt1856057,Phantom Boy,GK,34400.0,,2016,
tt4171876,Sweet Sixteen (Xia You Qiao Mu),CL,34300.0,,2016,
tt1702429,Eisenstein in Guanajuato,Strand,34300.0,,2016,
tt3680410,Last Cab to Darwin,FRun,34200.0,,2016,
tt5973508,The Map Against the World,CJ,34000.0,,2016,
tt4613272,Kaili Blues,Ghop,32200.0,,2016,
tt3317208,Anesthesia,IFC,32200.0,,2016,
tt1456606,"Rio, I Love You",Scre.,32000.0,,2016,
tt4400174,As I Open My Eyes,KL,31000.0,,2016,
tt4741774,The Son of Joseph,KL,30600.0,,2016,
tt4721400,From Afar,Strand,30200.0,,2016,
tt5882704,For a Few Bullets,CL,30100.0,,2016,
tt5947416,The Last Princess,CJ,29300.0,,2016,
tt4120210,Valley of Love,Strand,28600.0,,2016,
tt4061010,Blackway,Electric,27100.0,,2016,
tt4899406,Neon Bull,KL,26700.0,,2016,
tt3791302,Standing Tall (La tete haute),Cohen,26100.0,,2016,
tt0183790,Chevalier,Strand,25700.0,,2016,65000000
tt5515022,The New Year's Eve of Old Lee,CL,25400.0,,2016,
tt4035268,Cosmos,KL,25300.0,,2016,
tt4569240,A Monster with a Thousand Heads,MBox,24900.0,,2016,
tt0251075,Evolution,IFC,24800.0,,2016,80000000
tt4768776,"Right Now, Wrong Then",Ghop,24500.0,,2016,
tt4085944,Lolo,FR,24100.0,,2016,
tt5255710,Sanam Teri Kasam,Eros,22100.0,,2016,
tt2978102,Term Life,FCW,21300.0,,2016,
tt3450900,The Sea of Trees,A24,20400.0,,2016,
tt4246856,Wildflower (Secretos del Alma),CZ,18100.0,,2016,
tt4005402,Colonia,Scre.,15700.0,,2016,
tt4483460,Argentina,FRun,14900.0,,2016,
tt5576174,Remember You,CJ,14800.0,,2016,
tt1735907,Adderall Diaries,A24,13200.0,,2016,
tt4426656,Neither Heaven Nor Earth,FM,12800.0,,2016,
tt4126438,The Ones Below,Magn.,12500.0,,2016,
tt4922692,"Kiki, Love to Love",Strand,12500.0,,2016,
tt5452964,Don't Call Me Son,Zeit.,11700.0,,2016,
tt4552524,Jeruzalem,EpicPics,11300.0,,2016,
tt3433632,Serial Killer 1,KL,10300.0,,2016,
tt3850496,Chronic,MR,9000.0,,2016,
tt5471480,Magnus,FR,8900.0,,2016,
tt4738360,The Last King,Magn.,8900.0,,2016,
tt2322517,Mojave,A24,8300.0,,2016,
tt4610244,The Other Side,FM,8100.0,,2016,
tt3966942,The President,Crnth,7600.0,,2016,
tt4333662,They Will Have to Kill Us First,BBC,7500.0,,2016,
tt3913244,The Carer,Crnth,6200.0,,2016,
tt4585660,Klown Forever,Drft.,5700.0,,2016,
tt2758904,Search Party,FCW,4600.0,,2016,
tt4228816,In Harmony,Distrib.,3100.0,,2016,
tt4228810,In Her Name (Au nom de ma fille),Distrib.,1600.0,,2016,
tt3324494,Next Time I'll Aim for the Heart,Distrib.,800.0,,2016,
tt4948452,The Student and Mr. Henri,Distrib.,800.0,,2016,
tt4428762,Down By Love,Distrib.,700.0,,2016,
tt5038358,News From Planet Mars,KL,300.0,,2016,
tt0078767,Satanic,Magn.,300.0,,2016,
tt2527336,Star Wars: The Last Jedi,BV,620200000.0,712400000,2017,317000000
tt2771200,Beauty and the Beast (2017),BV,504000000.0,759500000,2017,160000000
tt4630562,The Fate of the Furious,Uni.,226000000.0,"1,010.0",2017,250000000
tt3469046,Despicable Me 3,Uni.,264600000.0,770200000,2017,80000000
tt2283362,Jumanji: Welcome to the Jungle,Sony,404500000.0,557600000,2017,90000000
tt2250912,Spider-Man: Homecoming,Sony,334200000.0,546000000,2017,175000000
tt3896198,Guardians of the Galaxy Vol. 2,BV,389800000.0,473900000,2017,200000000
tt3501632,Thor: Ragnarok,BV,315100000.0,538900000,2017,180000000
tt0451279,Wonder Woman,WB,412600000.0,409300000,2017,149000000
tt2380307,Coco,BV,209700000.0,597400000,2017,
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,BV,172600000.0,622300000,2017,230000000
tt1396484,It,WB (NL),327500000.0,372900000,2017,35000000
tt0974015,Justice League,WB,229000000.0,428900000,2017,
tt3315342,Logan (2017),Fox,226300000.0,392700000,2017,97000000
tt3371366,Transformers: The Last Knight,Par.,130199999.0,475300000,2017,217000000
tt3731562,Kong: Skull Island,WB,168100000.0,398600000,2017,185000000
tt3874544,The Boss Baby,Fox,175000000.0,353000000,2017,
tt5013056,Dunkirk,WB,188000000.0,337200000,2017,100000000
tt3450958,War for the Planet of the Apes,Fox,146900000.0,343800000,2017,150000000
tt1485796,The Greatest Showman,Fox,174300000.0,260700000,2017,84000000
tt4649466,Kingsman: The Golden Circle,Fox,100200000.0,310700000,2017,104000000
tt2345759,The Mummy (2017),Uni.,80200000.0,329000000,2017,125000000
tt3606752,Cars 3,BV,152900000.0,231000000,2017,
tt4465564,Fifty Shades Darker,Uni.,114600000.0,267000000,2017,55000000
tt5311514,Your Name.,FUN,5000000.0,353000000,2017,
tt3402236,Murder on the Orient Express (2017),Fox,102800000.0,250000000,2017,55000000
tt1293847,xXx: The Return of Xander Cage,Par.,44900000.0,301200000,2017,85000000
tt2034800,The Great Wall,Uni.,45500000.0,289400000,2017,150000000
tt2592614,Resident Evil: The Final Chapter,SGem,26800000.0,285400000,2017,40000000
tt4116284,The LEGO Batman Movie,WB,175800000.0,136200000,2017,80000000
tt5140878,Annabelle: Creation,WB (NL),102100000.0,204400000,2017,15000000
tt2543472,Wonder,LGF,132400000.0,173500000,2017,
tt3411444,Ferdinand,Fox,84400000.0,211700000,2017,111000000
tt4972582,Split,Uni.,138300000.0,140200000,2017,9000000
tt1856101,Blade Runner 2049,WB,92100000.0,167200000,2017,150000000
tt5052448,Get Out,Uni.,176000000.0,79400000,2017,
tt4217392,Kung Fu Yoga,WGUSA,363000.0,253800000,2017,65000000
tt5273624,Journey to the West: The Demons Strike Back,Sony,880000.0,245700000,2017,
tt2316204,Alien: Covenant,Fox,74300000.0,166600000,2017,97000000
tt3890160,Baby Driver,TriS,107800000.0,119100000,2017,34000000
tt2239822,Valerian and the City of a Thousand Planets,STX,41200000.0,184700000,2017,177200000
tt1981128,Geostorm,WB,33700000.0,187900000,2017,120000000
tt4877122,The Emoji Movie,Sony,86100000.0,131699999,2017,50000000
tt1753383,A Dog's Purpose,Uni.,64500000.0,140500000,2017,22000000
tt2398241,Smurfs: The Lost Village,Sony,45000000.0,152200000,2017,60000000
tt5580390,The Shape of Water,FoxS,63900000.0,131400000,2017,
tt4765284,Pitch Perfect 3,Uni.,104900000.0,80500000,2017,45000000
tt5657846,Daddy's Home 2,Par.,104000000.0,76600000,2017,69000000
tt6294822,The Post,Fox,81900000.0,97900000,2017,50000000
tt1469304,Baywatch,Par.,58100000.0,119800000,2017,69000000
tt1959563,The Hitman's Bodyguard,LG/S,75500000.0,101100000,2017,30000000
tt4425200,John Wick: Chapter Two,LG/S,92000000.0,79500000,2017,
tt1260502,Ghost in the Shell (2017),Par.,40600000.0,129199999,2017,
tt5027774,"Three Billboards Outside Ebbing, Missouri",FoxS,54500000.0,104700000,2017,
tt6461514,Duckweed,CL,472000.0,150600000,2017,
tt4555426,Darkest Hour,Focus,56500000.0,94400000,2017,
tt1972591,King Arthur: Legend of the Sword,WB,39200000.0,109500000,2017,175000000
tt1615160,The Foreigner,STX,34400000.0,111000000,2017,35000000
tt3717490,Power Rangers (2017),LGF,85400000.0,57000000,2017,100000000
tt3564472,Girls Trip,Uni.,115200000.0,25400000,2017,19000000
tt3532216,American Made,Uni.,51300000.0,83500000,2017,50000000
tt6359956,A Bad Moms Christmas,STX,72100000.0,58400000,2017,28000000
tt2091256,Captain Underpants: The First Epic Movie,Fox,73900000.0,51600000,2017,38000000
tt5308322,Happy Death Day,Uni.,55700000.0,69800000,2017,4800000
tt3014284,The LEGO Ninjago Movie,WB,59300000.0,63800000,2017,
tt1648190,The Dark Tower,Sony,50700000.0,62500000,2017,60000000
tt6152908,Buddies in India,CL,293000.0,109300000,2017,
tt2261287,Leap!,Wein.,21900000.0,81400000,2017,
tt0387564,Jigsaw,LGF,38100000.0,64900000,2017,1200000
tt4687848,Railroad Tigers,WGUSA,218000.0,102000000,2017,
tt5442430,Life (2017),Sony,30200000.0,70300000,2017,58000000
tt2406566,Atomic Blonde,Focus,51700000.0,48300000,2017,30000000
tt2872518,The Shack,LG/S,57400000.0,39600000,2017,
,Some Like It Hot (Qing Shung),CL,100000.0,95600000,2017,
tt5956100,Tiger Zinda Hai,Yash,5600000.0,81800000,2017,20470000
tt2568862,Going in Style (2017),WB (NL),45000000.0,39900000,2017,25000000
tt0498381,Rings,Par.,27800000.0,55300000,2017,25000000
tt6878038,A Taxi Driver,WGUSA,1500000.0,80100000,2017,
tt3717252,Underworld: Blood Wars,SGem,30400000.0,50700000,2017,35000000
tt4925292,Lady Bird,A24,49000000.0,30000000,2017,
tt1961175,American Assassin,LGF,36200000.0,31000000,2017,33000000
tt5251328,One Piece Film: Gold,FUN,424000.0,65800000,2017,
tt5816682,Victoria and Abdul,Focus,22200000.0,43200000,2017,
tt3486626,The Nut Job 2: Nutty by Nature,ORF,28400000.0,36800000,2017,40000000
tt3095734,Monster Trucks,Par.,33400000.0,31100000,2017,
tt2226597,The Mountain Between Us,Fox,30300000.0,32500000,2017,35000000
tt4587656,The Star,Sony,40900000.0,22000000,2017,20000000
tt4795124,How to be a Latin Lover,PNT,32100000.0,29700000,2017,
tt5001718,"Everything, Everything",WB,34100000.0,27500000,2017,10000000
tt2334871,Snatched,Fox,45900000.0,15000000,2017,42000000
tt4131800,My Little Pony: The Movie,LGF,21900000.0,38400000,2017,6500000
tt4209788,Molly's Game,STX,28800000.0,30500000,2017,
tt5294550,All the Money in the World,TriS,25100000.0,31900000,2017,
tt5462602,The Big Sick,LGF,42900000.0,13500000,2017,
tt5606538,Confidential Assignment,CJ,476000.0,55500000,2017,
tt1389072,Downsizing,Par.,24400000.0,30600000,2017,68000000
tt5580036,"I, Tonya",Neon,30000000.0,23900000,2017,
tt5439796,Logan Lucky,BST,27800000.0,20700000,2017,29000000
tt5325452,Tyler Perry's Boo 2! A Madea Halloween,LGF,47300000.0,1000000,2017,20000000
tt5776858,Phantom Thread,Focus,21200000.0,26600000,2017,
tt4799050,Rough Night,Sony,22100000.0,25200000,2017,20000000
tt5969696,The Battleship Island,CJ,1100000.0,45000000,2017,
tt2039338,Flatliners (2017),Sony,16900000.0,28300000,2017,19000000
tt1666185,All Eyez on Me,LG/S,44900000.0,,2017,40000000
tt5109784,mother!,Par.,17800000.0,26700000,2017,30000000
tt2932536,47 Meters Down,ENTMP,44300000.0,,2017,5300000
tt1758810,The Snowman,Uni.,6700000.0,36400000,2017,35000000
tt4481414,Gifted,FoxS,24800000.0,18200000,2017,7000000
tt5726616,Call Me by Your Name,SPC,18100000.0,23800000,2017,
tt2763304,T2: Trainspotting,TriS,2400000.0,39300000,2017,18000000
tt3401882,Fist Fight,WB (NL),32200000.0,8900000,2017,
tt6003368,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017,22000000
tt4481514,The House,WB (NL),25600000.0,8600000,2017,40000000
tt5362988,Wind River,Wein.,33800000.0,,2017,11000000
tt2072233,Sleepless,ORF,20800000.0,12100000,2017,
tt1458169,Kidnap (2017),Aviron,31000000.0,,2017,21000000
tt3521126,The Disaster Artist,A24,21100000.0,8700000,2017,
tt5478478,Hostiles,ENTMP,29800000.0,,2017,
tt5592248,The Beguiled (2017),Focus,10700000.0,16700000,2017,
tt5719700,Home Again,ORF,27000000.0,,2017,12000000
tt5456546,Judwaa 2,FIP,1400000.0,25500000,2017,
tt0493405,CHiPs,WB,18600000.0,8199999,2017,25000000
tt4030600,The Bye Bye Man,STX,22400000.0,4300000,2017,7400000
tt4731136,A Cure for Wellness,Fox,8100000.0,18500000,2017,40000000
tt1730768,The Zookeeper's Wife,Focus,17600000.0,8600000,2017,
tt3829920,Only The Brave,Sony,18300000.0,7400000,2017,38000000
tt1966359,Father Figures,WB,17500000.0,8100000,2017,
tt6277440,Badrinath Ki Dulhania,FIP,2000000.0,23200000,2017,
tt8923482,Born in China,BV,13900000.0,11200000,2017,
tt4276820,The Founder,Wein.,12800000.0,11300000,2017,
tt5982852,Jolly Llb 2,FIP,1700000.0,21300000,2017,
tt2378507,The Glass Castle,LGF,17300000.0,4600000,2017,
tt5544384,Sword Art Online: The Movie - Ordinal Scale,Elev.,1500000.0,19200000,2017,
tt4649466,The Circle (2017),STX,20500000.0,,2017,104000000
tt4695012,It Comes At Night,A24,14000000.0,5300000,2017,
tt1212428,The Lost City of Z,BST,8600000.0,10700000,2017,
tt3462710,Unforgettable (2017),WB,11400000.0,6400000,2017,12000000
tt6113488,The Case for Christ,PFR,14700000.0,3000000,2017,
tt5390504,Detroit,Annapurna,16800000.0,,2017,34000000
tt5825380,Wonder Wheel,Amazon,1400000.0,14500000,2017,
tt1800302,Gold,Wein.,7200000.0,7700000,2017,
tt3922818,The Space Between Us,STX,7900000.0,6900000,2017,30000000
tt5322012,Wish Upon,BG,14300000.0,,2017,12000000
tt3387266,A United Kingdom,FoxS,3900000.0,9900000,2017,
tt6000478,"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017,22000000
tt6272828,Mubarakan,Sony,759000.0,12100000,2017,
tt4622512,Battle of the Sexes,FoxS,12600000.0,,2017,
tt7232438,The Promise (2017),ORF,8199999.0,4200000,2017,
tt1691916,Before I Fall,ORF,12200000.0,,2017,
tt6238896,Earth: One Amazing Day,BBC,81300.0,11600000,2017,
tt2776878,Thank You for Your Service (2017),Uni.,9500000.0,,2017,20000000
tt2822672,Rock Dog,LG/S,9400000.0,,2017,
tt4411596,My Cousin Rachel,FoxS,2700000.0,6500000,2017,
tt3754940,Truman,FR,211000.0,8800000,2017,
tt3881784,Stronger,RAtt.,4200000.0,4200000,2017,
tt0491203,Tulip Fever,Wein.,2500000.0,5900000,2017,
tt4977530,Viceroy's House,IFC,1100000.0,6700000,2017,
tt1935897,Amityville: The Awakening,W/Dim.,700.0,7700000,2017,
tt5721088,Just Getting Started,BG,6100000.0,1600000,2017,22000000
tt5929750,Beatriz At Dinner,RAtt.,7100000.0,310000,2017,
tt5804038,I am Not Your Negro,Magn.,7100000.0,,2017,
tt3666024,The Red Turtle,SPC,922000.0,5700000,2017,
tt3794028,From the Land of the Moon,IFC,47700.0,6500000,2017,
tt3721954,Maudie,SPC,6200000.0,,2017,
tt4663548,All Saints,Affirm,5800000.0,140000,2017,2000000
tt5649144,The Florida Project,A24,5900000.0,,2017,
tt0491175,Suburbicon,Par.,5800000.0,,2017,
tt6225520,The Man Who Invented Christmas,BST,5700000.0,,2017,
tt4429194,Paris Can Wait,SPC,5600000.0,,2017,
tt5502766,Phillauri,FIP,468000.0,5000000,2017,
tt5764024,Ok Jaanu,FIP,356000.0,5000000,2017,
tt6322922,An Inconvenient Sequel: Truth to Power,Par.,3500000.0,1900000,2017,1000000
tt1412528,Table 19,FoxS,3600000.0,1400000,2017,
tt2126235,Collide,ORF,2300000.0,2500000,2017,
tt0084503,The Wall,RAtt.,1800000.0,2700000,2017,
tt5175450,Mark Felt: The Man Who Brought Down the White House,SPC,769000.0,3600000,2017,
tt0103064,Terminator 2: Judgment Day 3D,Distrib.,1000000.0,2900000,2017,102000000
tt5884230,Brad's Status,Annapurna,2100000.0,1700000,2017,
tt3352390,Friend Request,ENTMP,3800000.0,,2017,9900000
tt1661275,Their Finest,STX,3600000.0,,2017,
tt5208216,Wonderstruck,RAtt.,1100000.0,2200000,2017,
tt3741632,The Leisure Seeker,SPC,3200000.0,,2017,
,Raw (2017),FCW,515000.0,2600000,2017,
tt4680182,Colossal,Neon,3000000.0,,2017,
tt5613834,A Gentleman,FIP,410000.0,2500000,2017,
tt4154858,Inhumans,Imax,1500000.0,1300000,2017,
tt0312528,Kedi,Osci.,2800000.0,,2017,109000000
tt0460890,The Only Living Boy in New York,RAtt.,624000.0,1900000,2017,
tt6046212,Hazlo Como Hombre (Do It Like An Hombre),PNT,2500000.0,,2017,
tt6352548,Poster Boys,Sony,97000.0,2400000,2017,
tt5186714,The Salesman,Cohen,2400000.0,,2017,
tt6595896,Pokemon the Movie: I Choose You!,Fathom,2400000.0,,2017,
tt1139592,Jeepers Creepers 3,Scre.,2300000.0,,2017,
tt4958468,Un Padre No Tan Padre,PNT,2200000.0,,2017,
tt4846232,Good Time,A24,2000000.0,,2017,
tt5537228,Everybody Loves Somebody,PNT,1900000.0,,2017,
tt7160070,Along with the Gods: The Two Worlds,WGUSA,1900000.0,,2017,
tt5651338,Youth (2017),CL,1900000.0,,2017,
tt6018306,Last Flag Flying,LGF,965000.0,904000,2017,
tt2392830,A Quiet Passion,MBox,1900000.0,,2017,
tt4158096,Free Fire,A24,1800000.0,,2017,
tt1439572,The Last Word,BST,1800000.0,,2017,
tt6573444,Human Flow,Magn.,528000.0,1300000,2017,
tt7207238,Jane (2017),Abr.,1700000.0,,2017,
tt6265828,A Ghost Story,A24,1600000.0,,2017,100000
tt4995790,The Square,Magn.,1500000.0,,2017,
tt6288250,Patti Cake$,FoxS,800000.0,682000,2017,
tt5991206,The Wedding Plan,RAtt.,1400000.0,,2017,
tt4714782,Personal Shopper,IFC,1300000.0,,2017,
tt2674454,Churchill,Cohen,1300000.0,,2017,
tt4827986,The Sense of an Ending,CBS,1300000.0,,2017,
tt1187043,3 Idiotas,PNT,1200000.0,,2017,
