popularity,vote_count,id,genre_ids,title,vote_average,release_date
17.367,394,38541,"[27, 878]",The Divide,5.8,2011-03-13
17.362,1230,226857,"[18, 10749]",Endless Love,6.9,2014-02-12
17.361,186,331190,"[80, 18, 53]",Captive,5.9,2015-09-17
17.354,2191,274167,[35],Daddy's Home,6.2,2015-12-25
17.353,3617,201085,[27],Crimson Peak,6.6,2015-10-13
17.352,1607,13655,"[35, 18, 10402, 10749, 10751, 10770]",Camp Rock,6.4,2008-06-20
17.347,1000,243940,"[27, 9648, 878, 53]",The Lazarus Effect,5.2,2015-01-29
17.34,652,404733,"[28, 9648, 53]",Overdrive,6.1,2017-06-29
17.323,185,414191,"[18, 27, 53]",Our House,5.1,2018-07-27
17.321,1583,399019,[18],The Beguiled,5.8,2017-06-23
17.307,679,11835,"[28, 80, 18, 53]",Death Sentence,6.5,2007-08-31
17.302,789,479,"[28, 12, 80, 53]",Shaft,5.9,2000-06-15
17.301,52,253295,"[99, 18]",Manny,6.3,2014-12-31
17.298,1823,49527,"[28, 80, 53]",Man on a Ledge,6.4,2012-01-13
17.298,1309,1535,"[28, 80, 53]",Spy Game,6.9,2001-11-18
17.296,730,3536,"[28, 18, 53, 10752]",U-571,6.4,2000-04-20
17.293,1233,170687,"[16, 35, 10751, 14]",The Boxtrolls,6.7,2014-09-10
17.292,145,377448,"[10770, 27, 35, 10402, 53, 878]",The Rocky Horror Picture Show: Let's Do the Time Warp Again,5.2,2016-10-20
17.289,873,333669,[28],Bastille Day,6.2,2016-04-22
17.288,744,15159,"[35, 9648]",The Pink Panther 2,5.7,2009-02-06
17.287,40,548754,[53],River Runs Red,5.1,2018-11-09
17.286,495,12763,"[35, 10402, 18]",Take the Lead,6.9,2006-03-17
17.284,1345,463684,"[53, 9648, 27]",Velvet Buzzsaw,5.4,2019-02-01
17.28,75,84383,[99],I Am Bruce Lee,7.7,2012-02-09
17.279,149,8997,"[27, 28, 53, 878]",Hollow Man II,4.8,2006-05-23
17.273,1210,13813,"[28, 18, 36, 10752]",Defiance,6.8,2008-12-31
17.272,307,63710,"[35, 18, 10402]",Honey 2,6.4,2011-06-23
17.262,237,91417,"[12, 16, 35, 10751]",Dragons: Gift of the Night Fury,7.1,2011-11-15
17.262,727,8869,"[28, 35, 27, 53]",Eight Legged Freaks,5.7,2002-07-17
17.255,1692,24420,"[18, 10749, 14]",The Time Traveler's Wife,6.9,2009-08-14
17.253,1057,7278,[35],Meet the Spartans,3.9,2008-01-24
17.253,1417,1428,"[28, 18, 9648]",Once Upon a Time in Mexico,6.3,2003-09-11
17.252,265,399173,"[28, 80, 53]",The Assignment,5.1,2016-04-27
17.249,347,57876,"[27, 878, 53]",Area 51,4.3,2015-05-15
17.238,5012,11321,[18],Seven Pounds,7.6,2008-12-18
17.237,909,84174,"[35, 10749]",Bachelorette,5.4,2012-08-06
17.235,303,411873,[35],The Little Hours,5.7,2017-06-30
17.225,393,14410,"[18, 10402, 36]",Notorious,6.8,2009-01-16
17.225,829,1266,"[28, 80, 18, 53]",Street Kings,6.5,2008-04-10
17.222,1434,331313,"[28, 35]",Keeping Up with the Joneses,6.1,2016-10-20
17.221,1187,5994,"[35, 18, 10749, 14]",The Family Man,6.7,2000-12-12
17.216,541,10060,[18],Get Rich or Die Tryin',6.6,2005-11-09
17.214,58,515114,"[18, 10402]",Honey: Rise Up and Dance,7.0,2018-04-03
17.214,546,438808,"[80, 18]",White Boy Rick,6.3,2018-09-14
17.211,2814,2789,"[28, 878]",The Chronicles of Riddick,6.5,2004-06-11
17.208,718,299245,"[27, 53]",The Gallows,4.8,2015-07-10
17.206,2355,39451,"[35, 10749]",Little Fockers,5.6,2010-12-21
17.204,901,71469,"[27, 28, 53, 878]",The Darkest Hour,5.0,2011-12-22
17.197,214,134375,"[35, 80, 10751, 10770]",Home Alone: The Holiday Heist,5.3,2012-11-25
17.185,345,253310,[35],Premature,5.5,2014-07-02
17.185,397,60405,"[10751, 10402]",Sharpay's Fabulous Adventure,5.9,2011-04-19
17.183,2461,7350,"[18, 35]",The Bucket List,7.2,2007-12-25
17.18,615,288036,[35],Sleeping with Other People,6.3,2015-06-26
17.174,227,14609,"[28, 16, 12, 878]",Ultimate Avengers: The Movie,6.7,2006-02-21
17.171,581,254375,"[12, 35, 18]",Hector and the Search for Happiness,6.8,2014-08-14
17.167,238,18238,"[35, 27]",Lesbian Vampire Killers,5.2,2009-03-16
17.163,133,425148,"[12, 35, 80, 10751]",Show Dogs,5.8,2018-05-10
17.163,132,2447,"[18, 36]",The Nativity Story,6.9,2006-11-30
17.161,752,15657,"[12, 16, 10751]",Tarzan II,6.0,2005-06-13
17.16,1371,10025,"[35, 18, 14, 10749, 10751]",Just My Luck,6.1,2006-02-28
17.156,4149,334541,[18],Manchester by the Sea,7.5,2016-11-18
17.153,60,446829,[10751],Max 2: White House Hero,7.2,2017-05-05
17.152,3231,4547,"[80, 18, 53]",Panic Room,6.7,2002-03-29
17.148,125,476678,"[53, 18, 36]",Backstabbing for Beginners,6.2,2018-01-18
17.148,1245,44363,[53],Frozen,5.8,2010-02-05
17.147,2374,1640,[18],Crash,7.3,2005-05-06
17.13,949,55931,"[16, 878]",The Animatrix,7.2,2003-05-09
17.122,574,10833,"[80, 35, 10749]",Heartbreakers,6.0,2001-03-23
17.12,3880,181886,"[9648, 53]",Enemy,6.9,2013-12-31
17.113,58,623520,"[27, 53]",Z,6.2,2019-09-19
17.112,204,7501,"[80, 53]",Knockaround Guys,5.9,2001-09-07
17.11,66,33005,"[27, 878, 53]",Mimic: Sentinel,4.8,2003-04-14
17.11,4713,11631,"[35, 10749]",Mamma Mia!,6.9,2008-07-02
17.096,455,42194,"[28, 80, 18, 878, 53]",TEKKEN,5.4,2010-03-20
17.093,135,444149,[27],Hellraiser: Judgment,5.3,2018-02-13
17.091,144,540158,"[18, 10402, 10749]",High Strung Free Dance,7.5,2018-09-13
17.087,1170,1636,"[14, 35, 10749]",Bedazzled,5.9,2000-10-19
17.081,186,5653,"[18, 36]",Luther,6.2,2003-10-29
17.08,92,20544,"[18, 10770]",Something the Lord Made,7.6,2004-05-30
17.076,610,13648,"[28, 16, 27, 878]",Resident Evil: Degeneration,6.8,2008-02-13
17.07,158,478159,"[35, 10751]",Patrick,6.9,2018-06-29
17.069,47,506815,"[80, 53]",A Violent Separation,7.0,2019-05-17
17.067,1695,416477,"[35, 18, 10749]",The Big Sick,7.4,2017-03-30
17.066,132,286532,[35],A Merry Friggin' Christmas,5.1,2014-11-07
17.065,2033,11007,"[35, 10751]",Cheaper by the Dozen,6.3,2003-12-24
17.061,283,205724,[35],Welcome to the Jungle,5.2,2013-04-27
17.051,1044,102362,"[53, 28, 80, 18]",Dead Man Down,6.1,2013-03-08
17.05,1626,87818,[35],Movie 43,4.5,2013-01-01
17.048,164,300803,[14],Dragonheart 3: The Sorcerer's Curse,5.3,2015-02-24
17.042,613,373569,"[28, 35]",Snatched,5.4,2017-05-03
17.041,4248,80274,"[28, 12, 878]",Ender's Game,6.6,2013-10-24
17.032,2246,212778,[35],Chef,7.1,2014-05-08
17.03,197,10167,"[80, 28, 53]",Half Past Dead,4.8,2002-11-15
17.028,1225,4141,"[28, 35, 80, 53]",Shoot 'Em Up,6.4,2007-07-26
17.024,318,168705,"[28, 12, 14, 27]",BloodRayne,4.2,2005-10-22
17.02,865,382614,"[18, 80, 53]",The Book of Henry,7.5,2017-06-16
17.017,120,574241,"[35, 18]",Poms,6.5,2019-05-09
17.016,3115,308266,"[35, 80, 18]",War Dogs,6.8,2016-08-17
17.004,2934,376660,"[35, 18]",The Edge of Seventeen,7.1,2016-11-18
17.0,3207,274479,"[18, 35]",Joy,6.5,2015-12-24
16.995,882,1696,"[18, 27, 80]",The Devil's Rejects,6.7,2005-07-22
16.991,1590,372343,"[80, 53]",The Snowman,5.1,2017-10-12
16.986,222,451925,"[35, 878, 10749]",Time Freak,6.2,2018-11-09
16.983,320,72431,"[28, 12, 18, 36, 10752]",Red Tails,6.1,2012-01-19
16.978,373,25913,"[12, 16, 10751]",Balto II: Wolf Quest,6.2,2002-02-19
16.978,2747,23169,"[18, 10749]",Remember Me,7.1,2010-03-12
16.977,1035,146239,[35],Delivery Man,6.2,2013-10-10
16.975,306,419700,[35],Sandy Wexler,5.3,2017-04-14
16.974,1659,38745,"[35, 12, 10751, 14]",Gulliver's Travels,5.1,2010-12-25
16.966,994,4614,"[53, 28, 18]",The Sum of All Fears,6.2,2002-05-31
16.961,118,255268,[28],Bad Ass 2: Bad Asses,6.0,2014-04-08
16.96,1335,241257,"[80, 27, 9648, 53]",Regression,5.5,2015-10-01
16.957,172,518158,"[35, 14, 27, 10770]",Leprechaun Returns,6.1,2018-12-11
16.935,88,580632,"[35, 27, 878]",Snatchers,6.9,2019-03-12
16.931,195,244403,"[35, 18, 10402]",Rudderless,7.3,2014-10-17
16.929,1300,2207,"[28, 12, 80, 53]",16 Blocks,6.4,2006-03-01
16.923,231,10596,"[28, 12, 878, 53]",Replicant,5.5,2001-05-11
16.913,293,246355,"[80, 27, 53]",Saw,7.0,2003-01-01
16.909,644,532671,"[27, 53]",The Prodigy,6.2,2019-02-06
16.908,830,437586,[18],mid90s,7.5,2018-10-19
16.906,660,56288,"[10751, 35, 28]",Spy Kids: All the Time in the World,4.7,2011-08-18
16.905,71,205567,[10770],That's So Suite Life of Hannah Montana,7.2,2007-01-16
16.903,248,463602,[27],Slumber,5.3,2017-12-01
16.902,215,28739,[27],Cabin Fever 2: Spring Fever,4.5,2009-08-11
16.895,737,16617,"[80, 9648, 53]",Mindhunters,6.4,2004-05-07
16.894,3043,82682,"[80, 18, 28, 53]",Gangster Squad,6.3,2013-01-10
16.889,1821,25,"[18, 10752]",Jarhead,6.6,2005-11-04
16.885,1647,96724,"[18, 10749]",Anna Karenina,6.7,2012-09-06
16.885,221,78383,"[27, 53]",Nurse 3-D,5.0,2013-09-28
16.883,526,9703,"[28, 12, 14, 10752]",The Last Legion,5.5,2007-04-19
16.876,5199,296098,"[18, 53]",Bridge of Spies,7.2,2015-10-15
16.871,225,433501,"[80, 53]",City of Lies,6.3,2019-01-10
16.861,2508,22947,"[18, 10749]",Up in the Air,6.8,2009-09-05
16.851,600,4551,"[35, 80]",Be Cool,5.4,2005-03-04
16.851,2764,2270,"[12, 14, 10749, 10751]",Stardust,7.2,2007-08-09
16.848,592,10073,[35],Date Movie,3.9,2006-02-17
16.847,2239,19959,"[28, 878, 53]",Surrogates,6.1,2009-09-24
16.844,720,83,"[18, 27, 53]",Open Water,5.4,2003-12-29
16.841,203,514619,"[35, 10749]",Nobody's Fool,6.2,2018-10-31
16.84,1278,416234,"[14, 27, 9648, 53]",Winchester,5.9,2018-02-02
16.838,96,360055,[28],Riot,5.9,2015-09-27
16.837,39,522887,"[12, 16, 35, 10751]",Manou the Swift,6.5,2019-01-25
16.835,2723,198277,"[35, 10402, 10749, 18]",Begin Again,7.3,2013-09-07
16.829,1111,326,"[28, 80, 18, 9648, 53]",Snakes on a Plane,5.3,2006-08-06
16.821,33,541099,"[35, 27]",DeadTectives,6.2,2019-09-26
16.819,1890,65057,"[35, 18]",The Descendants,6.8,2011-09-09
16.818,2563,537996,"[35, 18, 37]",The Ballad of Buster Scruggs,7.2,2018-11-09
16.814,141,326284,[28],Pound of Flesh,5.6,2015-05-07
16.814,5472,168672,"[80, 18]",American Hustle,6.8,2013-12-12
16.814,133,49852,"[28, 14, 10402, 10751]",The Nutcracker in 3D,5.3,2010-11-24
16.808,2141,18487,"[53, 80, 28]",The Taking of Pelham 1 2 3,6.3,2009-06-11
16.807,961,4643,[18],The Guardian,7.1,2006-09-28
16.806,48,463364,"[53, 14, 12, 14]",The Isle,4.3,2019-02-08
16.803,224,5857,"[80, 27, 9648, 53]",I Know Who Killed Me,4.1,2007-07-27
16.802,541,5375,"[28, 35, 18]",Fred Claus,5.6,2007-11-03
16.792,641,14024,"[18, 10402, 10749]",Raise Your Voice,6.5,2004-08-10
16.791,445,5125,"[18, 53]",Rendition,6.5,2007-09-07
16.79,1988,76640,"[28, 80, 53]",The Last Stand,5.9,2013-01-12
16.79,4640,51540,"[35, 80]",Horrible Bosses,6.5,2011-07-08
16.789,1187,457136,"[18, 36]",Mary Queen of Scots,6.6,2018-12-07
16.785,879,455656,[35],#realityhigh,6.4,2017-07-17
16.784,156,603519,"[18, 10402]",Beats,6.8,2019-06-19
16.784,130,508101,"[35, 18, 10749]",Plus One,7.2,2019-08-08
16.784,1453,384682,[35],Office Christmas Party,5.6,2016-11-25
16.784,357,180948,"[28, 53]",Vehicle 19,5.2,2013-03-07
16.784,912,93837,"[28, 35]",So Undercover,6.1,2012-12-06
16.78,758,6519,"[28, 12, 35]",The Dukes of Hazzard,5.5,2005-08-05
16.776,1690,43923,"[35, 18]",It's Kind of a Funny Story,7.0,2010-10-08
16.767,1847,112949,[10749],Safe Haven,7.2,2013-02-07
16.766,1419,330483,"[18, 10749]",The Choice,7.2,2016-02-04
16.752,151,348389,"[28, 53]",Stratton,4.9,2017-07-06
16.749,902,9012,"[35, 99]",Jackass: The Movie,6.2,2002-10-21
16.748,648,351339,"[36, 53, 10752]",Anthropoid,7.0,2016-08-12
16.746,447,241843,"[35, 27]",Cooties,5.8,2014-10-10
16.743,650,345914,[35],The House,5.7,2017-06-29
16.743,549,9957,[35],The Benchwarmers,5.7,2006-04-07
16.737,2281,109491,"[14, 18, 10749]",Beautiful Creatures,5.9,2013-02-13
16.731,159,30074,"[16, 35, 14, 10402, 9648, 10751]",Scooby-Doo! and the Legend of the Vampire,6.6,2003-03-04
16.73,977,13335,"[12, 35]",Harold & Kumar Escape from Guantanamo Bay,6.3,2008-04-25
16.729,1240,10040,"[28, 35]",Miss Congeniality 2: Armed and Fabulous,5.7,2005-03-11
16.728,880,417644,"[28, 35, 80]",CHiPS,6.1,2017-01-16
16.728,3341,1991,"[28, 53]",Death Proof,6.8,2007-05-21
16.728,2650,1903,"[10749, 878, 14, 18, 53]",Vanilla Sky,6.8,2001-01-22
16.723,97,81900,"[16, 10751, 9648, 12, 35, 14, 10402]",Scooby-Doo! Music of the Vampire,7.3,2012-03-13
16.718,1680,9315,"[18, 9648, 53]",Flightplan,6.4,2005-09-22
16.707,960,26428,"[12, 18, 36]",Agora,6.9,2009-05-17
16.706,174,10361,"[18, 27]",Ginger Snaps 2: Unleashed,6.2,2004-01-30
16.702,288,566222,[99],The Great Hack,6.9,2019-01-26
16.701,4946,96721,"[28, 18]",Rush,7.7,2013-09-02
16.698,333,65055,"[27, 53]",Shark Night 3D,4.9,2011-09-02
16.692,68,17317,"[80, 28, 53]",Urban Justice,5.2,2007-01-01
16.69,96,315064,"[35, 16, 12]",Animal Crackers,6.4,2017-06-12
16.688,1055,187596,[35],Walk of Shame,5.9,2014-05-02
16.684,650,336004,"[80, 28, 53]",Heist,6.0,2015-11-13
16.683,278,369883,"[35, 10751]",Middle School: The Worst Years of My Life,7.0,2016-10-07
16.675,1298,12096,"[35, 10751, 9648, 80, 12, 28]",The Pink Panther,5.8,2006-02-10
16.673,432,15567,"[12, 16, 35, 10751]",Stitch! The Movie,6.4,2003-08-26
16.669,1468,9641,"[12, 35, 10751]",Cheaper by the Dozen 2,6.1,2005-12-21
16.665,115,505914,"[18, 878, 10749]",A.I. Rising,4.4,2018-02-25
16.664,710,331583,"[18, 53]",The Whole Truth,6.4,2016-03-25
16.663,2806,345911,"[53, 9648, 27, 18]",Lights Out,6.3,2016-07-21
16.661,373,523773,"[35, 10749]",Little Italy,6.8,2018-08-24
16.657,156,520777,[99],Behind the Curve,6.2,2018-04-30
16.657,105,407375,"[28, 18, 10752]",Sniper: Ghost Shooter,6.6,2016-08-02
16.656,281,417830,"[35, 10751]",Diary of a Wimpy Kid: The Long Haul,5.5,2017-05-19
16.654,33,583209,"[16, 878, 28]",Marvel Rising: Heart of Iron,7.7,2019-04-03
16.651,1136,208134,[35],Jackass Presents: Bad Grandpa,6.0,2013-10-22
16.65,549,11866,"[28, 12, 18, 53]",Flight of the Phoenix,5.9,2004-12-17
16.648,1226,4836,"[18, 53, 80]",Layer Cake,7.0,2004-09-30
16.645,280,22683,[18],Gifted Hands: The Ben Carson Story,7.7,2009-02-07
16.643,85,597856,"[35, 27, 878, 10770]",Critters Attack!,4.9,2019-07-13
16.642,1645,329833,[35],Zoolander 2,4.8,2016-02-06
16.639,748,515042,[99],Free Solo,8.0,2018-09-28
16.635,89,201676,"[16, 35, 14, 10402, 10751]",My Little Pony: Equestria Girls,6.7,2013-06-16
16.632,91,257874,[27],Beneath,5.3,2014-07-25
16.618,4240,1933,"[27, 18, 9648, 53]",The Others,7.6,2001-08-02
16.617,295,14158,"[35, 99]",Jackass 2.5,6.0,2007-12-18
16.605,219,476764,"[18, 36]",The Front Runner,6.0,2018-11-06
16.605,135,378385,"[28, 18, 10752]",Jarhead 3: The Siege,6.2,2016-01-20
16.6,636,10782,"[28, 18, 9648, 53, 80]",Basic,6.5,2003-04-18
16.599,544,401905,"[18, 878, 53]",Fahrenheit 451,5.4,2018-05-12
16.594,4454,2059,"[12, 28, 53, 9648]",National Treasure,6.6,2004-11-19
16.586,463,12508,"[35, 18, 10402]",Rock Star,6.6,2001-09-04
16.583,209,3602,[27],I'll Always Know What You Did Last Summer,4.3,2006-06-24
16.582,7154,5915,"[12, 18]",Into the Wild,7.8,2007-09-11
16.579,134,448449,"[99, 10402]",Whitney : Can I Be Me,6.5,2017-04-24
16.575,1344,26389,"[28, 80, 53]",From Paris with Love,6.2,2010-02-04
16.57,1600,229297,"[35, 18, 10749]",Magic in the Moonlight,6.5,2014-07-25
16.566,149,421471,"[18, 35]",Flower,6.5,2017-03-16
16.565,381,293767,"[18, 10752]",Billy Lynn's Long Halftime Walk,5.9,2016-11-10
16.565,85,14154,"[878, 18, 53]",War Games: The Dead Code,5.3,2008-07-29
16.563,285,11127,"[12, 878, 28]",Starship Troopers 3: Marauder,4.6,2008-07-19
16.56,65,277597,[28],Mercenaries,4.8,2014-08-05
16.56,3789,388,"[80, 18, 53]",Inside Man,7.4,2006-03-17
16.553,325,21316,"[16, 35, 10751]",Leroy & Stitch,6.7,2006-06-23
16.55,240,283601,[53],Galveston,6.1,2018-10-10
16.545,734,351044,"[35, 18, 14]",Welcome to Marwen,6.6,2018-12-21
16.545,1308,19458,"[10770, 35, 18, 10751]",Princess Protection Program,6.6,2009-05-20
16.534,1113,44603,"[18, 14]",Hereafter,6.0,2010-10-22
16.532,4309,345920,"[18, 10749]",Collateral Beauty,7.3,2016-12-06
16.524,67,302960,"[12, 16, 35, 9648, 878, 10751]",Scooby-Doo! Moon Monster Madness,6.9,2015-02-17
16.52,136,14613,"[16, 10751]",Next Avengers: Heroes of Tomorrow,6.8,2008-09-02
16.52,1902,8055,"[18, 10749]",The Reader,7.4,2008-01-02
16.516,788,12100,"[18, 28, 36, 10752]",Windtalkers,6.1,2002-06-14
16.513,117,14458,"[27, 878, 53]",Altered,5.1,2006-12-19
16.511,100,383538,"[28, 878, 53]",The Shadow Effect,5.1,2017-05-02
16.51,3016,4133,"[80, 18]",Blow,7.4,2001-04-04
16.506,61,530442,"[18, 53, 10770]","My Teacher, My Obsession",4.9,2018-06-12
16.501,39,445962,"[28, 53]",Larceny,4.0,2017-03-09
16.5,553,12589,"[28, 12, 16, 35, 14, 878, 10751]",Jimmy Neutron: Boy Genius,5.7,2001-12-21
16.499,1131,18480,[35],Brüno,5.6,2009-07-08
16.494,411,582913,"[18, 27, 9648, 878]",The Room,6.5,2019-09-12
16.49,1300,13971,"[35, 18, 10749]",Wild Child,6.7,2008-08-15
16.471,1065,269795,"[18, 53, 10749, 878, 9648]",2:22,5.9,2017-06-29
16.463,102,390059,"[35, 10749, 18]",Permission,5.0,2017-04-22
16.463,58,222724,"[99, 36, 27]",Crystal Lake Memories: The Complete History of Friday the 13th,7.8,2013-09-13
16.453,1176,10761,"[35, 10749]",Made of Honor,6.4,2008-04-30
16.451,1112,483104,"[10749, 10770]",A Christmas Prince,6.7,2017-11-17
16.451,2058,35056,[35],Date Night,6.0,2010-04-08
16.449,936,263109,"[12, 16, 35, 10751]",Shaun the Sheep Movie,6.9,2015-02-05
16.448,1265,19901,"[28, 14, 27, 878]",Daybreakers,6.2,2009-10-01
16.447,2244,95610,"[35, 10749]",Bridget Jones's Baby,6.4,2016-09-14
16.445,3878,76285,"[12, 14, 10751]",Percy Jackson: Sea of Monsters,6.0,2013-08-07
16.44,141,126172,[27],Leprechaun: Origins,4.2,2014-08-22
16.439,5209,37735,[35],Easy A,6.8,2010-09-16
16.435,366,10727,"[53, 27]",Darkness Falls,5.5,2003-01-24
16.433,990,49009,"[18, 12, 36]",The Way Back,6.9,2010-09-03
16.431,585,19918,"[35, 10749]",Spread,5.3,2009-01-16
16.431,699,711,[18],Finding Forrester,7.2,2000-12-21
16.43,94,346401,"[99, 10402]",Daft Punk Unchained,7.2,2015-06-24
16.428,1151,9955,[35],Blades of Glory,6.0,2007-03-30
16.427,3107,4944,"[35, 18]",Burn After Reading,6.6,2008-09-05
16.421,1614,83899,"[27, 9648, 53]",You're Next,6.6,2011-09-10
16.418,323,291356,"[28, 80, 53, 37]",In a Valley of Violence,5.9,2016-10-21
16.418,263,114606,"[35, 27]",Cockneys vs Zombies,5.8,2012-08-31
16.416,430,325189,"[10770, 10751, 35, 14]",Teen Beach 2,6.7,2015-06-26
16.416,1478,81836,"[10749, 35, 18]",To Rome with Love,5.7,2012-04-20
16.415,2828,27581,"[28, 35, 80]",The Other Guys,6.3,2010-08-06
16.409,2048,27573,"[28, 35, 18]",The Bounty Hunter,5.8,2010-03-16
16.405,4319,1576,"[28, 27, 878]",Resident Evil,6.6,2002-03-15
16.401,164,84226,"[28, 18, 27, 878]",The Day,5.1,2011-09-15
16.4,326,336455,"[18, 27, 878]",Viral,5.5,2016-02-18
16.389,1666,38167,"[18, 10749]",Eat Pray Love,6.2,2010-08-12
16.379,421,278774,"[35, 10751]",Zapped,6.1,2014-06-27
16.374,847,20829,"[35, 18]",Funny People,5.8,2009-07-31
16.374,772,10923,"[28, 12, 35, 10751]",Agent Cody Banks,5.4,2003-03-14
16.371,546,11870,"[12, 35, 10751]",Big Fat Liar,5.7,2002-02-08
16.369,995,38357,"[35, 18, 10749]",Morning Glory,6.3,2010-11-10
16.363,429,355338,"[16, 10751]",Riley's First Date?,7.2,2015-11-03
16.359,3895,17431,"[18, 878]",Moon,7.6,2009-06-12
16.357,2531,371638,"[35, 18]",The Disaster Artist,7.2,2017-03-12
16.353,80,505904,"[10402, 10751, 14, 10770, 35]",Freaky Friday,5.2,2018-08-10
16.353,465,244566,"[35, 27, 10749]",Life After Beth,5.4,2014-08-15
16.349,499,2312,"[28, 12, 18, 14]",In the Name of the King: A Dungeon Siege Tale,4.4,2007-11-29
16.336,202,46429,"[28, 27, 37]",Gallowwalkers,4.1,2012-10-27
16.331,908,472838,"[18, 10749]",SPF-18,4.5,2017-09-29
16.328,2752,3580,"[80, 18, 9648]",Changeling,7.6,2008-01-30
16.325,233,13378,"[16, 10751]",Mickey's Twice Upon a Christmas,7.0,2004-01-01
16.322,981,429189,[18],Wonder Wheel,6.4,2017-12-01
16.318,357,245473,"[28, 18, 10749, 10770]",Cloud 9,6.8,2014-01-17
16.315,99,28635,"[27, 53]",Wishmaster 3: Beyond the Gates of Hell,4.6,2001-10-23
16.305,31,349158,"[16, 10402, 10751]",My Little Pony: Equestria Girls - Friendship Games,6.3,2015-10-24
16.299,3148,97630,"[18, 36, 53]",Zero Dark Thirty,6.9,2012-12-19
16.297,2839,116,"[18, 53, 80, 10749]",Match Point,7.4,2005-10-26
16.295,136,21956,"[16, 35, 10751, 9648]",Scooby-Doo! and the Monster of Mexico,6.7,2003-09-30
16.288,860,43959,"[10751, 18]",Soul Surfer,7.0,2011-04-08
16.287,647,2055,[37],Open Range,7.2,2003-08-29
16.285,1641,6972,"[12, 18, 10749]",Australia,6.6,2008-11-18
16.277,2001,5966,"[35, 10749]",Along Came Polly,6.0,2004-01-16
16.264,171,525946,"[35, 18, 10751]",Troop Zero,7.0,2019-02-01
16.263,910,489925,"[35, 18]",Eighth Grade,7.3,2018-01-19
16.262,1411,76494,"[35, 18, 10749]",What to Expect When You're Expecting,6.0,2012-05-17
16.256,2005,1738,"[28, 878, 53]",Next,6.0,2007-04-24
16.253,1513,10950,[18],I Am Sam,7.5,2001-12-28
16.248,1268,81796,"[28, 878, 53]",Lockout,5.9,2012-04-12
16.243,1480,10708,"[35, 10751]",Daddy Day Care,5.8,2003-05-09
16.243,3376,4553,"[18, 53]",The Machinist,7.5,2004-02-09
16.238,891,11013,"[35, 18, 10749]",Secretary,6.8,2002-01-11
16.235,555,11453,[35],Deuce Bigalow: European Gigolo,4.8,2005-08-12
16.233,117,119698,"[12, 10770]",The Dinosaur Project,4.7,2012-08-09
16.233,390,13683,"[16, 10751]",Tarzan & Jane,5.8,2002-06-24
16.231,261,360606,"[10770, 35]",Adventures in Babysitting,7.4,2016-06-24
16.229,1583,7552,[35],Fun with Dick and Jane,6.1,2005-12-21
16.228,1696,10204,"[28, 12, 35]",Around the World in 80 Days,5.9,2004-06-16
16.222,1119,6877,[35],Failure to Launch,5.8,2006-03-10
16.22,36,322487,"[12, 16, 35, 10751, 878]",Spark: A Space Tail,4.4,2016-04-22
16.219,738,188222,[35],Entourage,6.2,2015-06-03
16.215,39,167313,"[14, 16]",Monster High: Why Do Ghouls Fall in Love?,7.0,2011-12-21
16.212,1962,8619,"[12, 18, 10752]",Master and Commander: The Far Side of the World,7.0,2003-11-14
16.212,848,1921,"[18, 10749]",Sweet November,6.8,2001-02-16
16.208,87,23568,[35],American Virgin,4.9,2009-10-03
16.207,98,22556,"[18, 10749]",The Yellow Handkerchief,6.2,2009-11-19
16.203,2359,6557,"[35, 10749]",27 Dresses,6.3,2008-01-10
16.202,916,69668,"[18, 9648, 53]",Dream House,6.0,2011-09-29
16.202,954,50698,"[27, 53]",Grave Encounters,6.2,2011-09-09
16.201,618,10074,"[28, 35]",Hot Rod,6.3,2007-08-03
16.201,931,8007,"[28, 18, 53, 10752]",Behind Enemy Lines,6.3,2001-11-30
16.198,174,257440,"[80, 53]",Term Life,5.8,2016-04-29
16.197,296,76489,[35],The Three Stooges,5.2,2012-04-13
16.19,268,70586,"[28, 80, 18, 53]",Setup,4.8,2011-10-17
16.189,3009,9398,[35],Zoolander,6.1,2001-09-28
16.187,145,538604,"[35, 10402]",The After Party,6.3,2018-08-24
16.187,535,10152,[35],Dumb and Dumberer: When Harry Met Lloyd,4.1,2003-04-14
16.185,2305,295964,"[18, 35]",Burnt,6.5,2015-10-02
16.173,2140,157547,[27],Oculus,6.4,2014-04-03
16.172,2435,2486,"[28, 12, 14, 10751]",Eragon,5.0,2006-12-14
16.165,934,72207,"[10749, 35]",The Five-Year Engagement,5.8,2012-04-27
16.163,1989,1278,"[18, 10749]",The Dreamers,7.2,2003-09-01
16.154,142,528985,"[27, 878, 53]",Assimilate,6.5,2019-05-24
16.154,130,159092,"[35, 27]",Hell Baby,5.0,2013-09-06
16.152,122,16921,"[27, 53]",Autopsy,5.0,2008-08-24
