id,popularity,vote_count,genre_ids,title,vote_average,release_date
tt2287663,19.629,971,"[12, 18, 10749, 10770]",blue lagoon the awakening,6.4,2012-06-16
tt0243585,19.627,1677,"[10751, 12, 16, 35]",stuart little 2,5.7,2002-07-19
tt1369845,19.623,1095,"[10770, 12, 35, 18, 10751, 14, 878]",wizards of waverly place the movie,6.6,2009-08-28
tt3460252,19.62,10359,"[80, 18, 9648, 37]",the hateful eight,7.7,2015-12-25
tt0844708,19.62,1058,"[80, 53, 27, 18]",the last house on the left,6.4,2009-03-13
tt1742334,19.609,965,"[28, 80, 18, 53]",sabotage,5.6,2014-03-28
tt1024648,19.598,6109,"[18, 53]",argo,7.3,2012-10-11
tt0496806,19.592,4482,"[80, 53]",oceans thirteen,6.7,2007-06-06
tt1249300,19.583,108,"[35, 10770]",merry christmas drake & josh,7.2,2008-12-05
tt5794440,19.579,52,[37],dead again in tombstone,4.9,2017-08-30
tt1800246,19.575,2067,"[35, 10749]",that awkward moment,6.1,2014-01-29
tt0290002,19.567,3386,"[35, 10749]",meet the fockers,6.2,2004-12-22
tt4587656,19.564,298,"[12, 16, 35, 14, 10751]",the star,5.7,2017-11-15
tt1454029,19.563,5159,[18],the help,8.2,2011-08-09
tt0898367,19.563,2456,"[12, 18]",the road,7.0,2009-11-25
tt4209788,19.558,2467,"[80, 18]",mollys game,7.1,2017-01-01
tt0454945,19.558,2027,"[35, 18, 10751, 10749]",shes the man,6.7,2006-03-17
tt5612742,19.541,246,[35],f*& the prom,5.7,2017-12-05
tt1336608,19.538,890,"[35, 18, 10402, 10749]",rock of ages,6.2,2012-06-13
tt2139555,19.536,528,"[35, 10749]",playing it cool,5.9,2014-09-26
tt3401882,19.526,872,[35],fist fight,6.0,2017-02-16
tt0437179,19.519,411,"[27, 53]",see no evil,5.4,2006-05-19
tt5314190,19.517,37,"[12, 16, 36, 10751, 10752]",sgt stubby an american hero,6.4,2018-04-13
tt0424228,19.517,141,"[14, 16, 878, 10751]",the land before time xi invasion of the tinysauruses,6.1,2005-01-11
tt1666801,19.507,3555,"[10749, 35]",the duff,6.8,2015-02-20
tt1753968,19.497,344,"[35, 99, 28]",jackass 35,6.2,2011-05-12
tt1950235,19.492,773,"[35, 10749]",let it snow,6.1,2019-11-08
tt1033643,19.489,2154,"[35, 10749]",what happens in vegas,6.0,2008-05-07
tt1294226,19.486,2723,"[18, 10749, 10751]",the last song,7.2,2010-03-31
tt0452702,19.484,867,"[27, 53]",vacancy,6.2,2007-04-20
tt2290147,19.483,31,"[16, 878, 10751, 28]",ben 10 destroy all aliens,6.2,2012-03-11
tt1734493,19.472,693,"[28, 53]",unlocked,6.2,2017-04-27
tt9028856,19.469,32,"[18, 10749, 10770]",christmas wonderland,6.4,2018-12-02
tt0892318,19.446,2169,"[35, 18, 10749]",letters to juliet,6.9,2010-05-13
tt0800039,19.443,2380,"[35, 10749, 18]",forgetting sarah marshall,6.5,2008-04-17
tt0375173,19.435,568,"[35, 18, 10749]",alfie,5.7,2004-10-22
tt1142988,19.43,2495,"[35, 10749]",the ugly truth,6.4,2009-07-24
tt0451957,19.423,161,"[27, 53]",urban legends bloody mary,4.9,2005-07-19
tt0386588,19.423,4110,"[35, 18, 10749]",hitch,6.5,2005-02-11
tt1272878,19.416,2905,"[28, 35, 80]",2 guns,6.5,2013-08-02
tt0200465,19.41,1441,"[53, 80, 18]",the bank job,6.8,2008-02-28
tt0329691,19.407,337,[28],torque,5.0,2004-01-16
tt1037705,19.386,4330,"[28, 53, 878]",the book of eli,6.7,2010-01-11
tt0427392,19.381,927,"[878, 53]",the invasion,5.9,2007-08-17
tt2980706,19.376,560,"[12, 16, 35, 10751]",planes fire & rescue,6.1,2014-07-17
tt0810819,19.361,4581,[18],the danish girl,7.6,2015-01-01
tt4030600,19.355,916,"[27, 53]",the bye bye man,5.2,2017-01-12
tt7689052,19.353,155,"[28, 35, 80, 27]",daphne & velma,6.4,2018-04-29
tt2709768,19.353,6461,"[12, 35, 16, 10751]",the secret life of pets,6.2,2016-06-18
tt0348836,19.353,1543,"[27, 53]",gothika,6.1,2003-11-21
tt0272020,19.339,737,"[28, 18, 53]",the last castle,7.1,2001-10-19
tt3688342,19.314,42,"[10752, 10751, 36]",zoo,6.7,2018-06-08
tt5427194,19.311,174,[18],the miracle season,7.2,2018-04-13
tt3758172,19.311,1257,"[12, 18, 53]",jungle,6.5,2017-06-27
tt0463998,19.303,1233,"[80, 18]",freedom writers,7.8,2007-01-05
tt9024106,19.295,94,[18],unplanned,6.8,2019-03-21
tt1714203,19.28,645,"[35, 27, 53]",piranha 3dd,4.2,2012-05-11
tt1297919,19.28,981,"[80, 28, 53]",blitz,6.0,2011-05-20
tt3976144,19.279,352,"[18, 27]",the monster,5.3,2016-11-11
tt1767354,19.277,692,"[9648, 53]",odd thomas,6.6,2013-01-29
tt2377322,19.268,1414,"[53, 80, 27]",deliver us from evil,6.2,2014-07-01
tt0439815,19.261,879,"[27, 878, 35]",slither,6.4,2006-03-31
tt1596350,19.258,2512,"[28, 35, 10749]",this means war,6.1,2012-02-14
tt0318155,19.253,980,"[16, 35, 10751]",looney tunes back in action,6.3,2003-11-14
tt6143568,19.252,211,"[28, 12, 878]",the humanity bureau,4.9,2017-07-11
tt8722346,19.249,331,"[80, 18, 10749]",queen & slim,7.2,2019-11-27
tt0475394,19.24,1078,"[28, 35, 80, 9648, 53]",smokin aces,6.5,2006-12-09
tt0187393,19.239,2539,"[28, 18, 36, 10752]",the patriot,7.1,2000-06-28
tt0254872,19.232,82,[27],wishmaster 4 the prophecy fulfilled,4.6,2002-06-10
tt2126235,19.222,408,"[28, 53]",collide,5.6,2016-08-04
tt2109184,19.222,1315,[27],paranormal activity 4,5.4,2012-10-17
tt0478087,19.21,3126,"[18, 80]",21,6.6,2008-03-27
tt0465997,19.206,372,"[12, 16, 35, 10751]",the fox and the hound 2,5.8,2006-11-09
tt0443706,19.201,6541,"[80, 18, 9648, 53]",zodiac,7.5,2007-03-02
tt0491175,19.196,1212,"[80, 18, 9648, 53]",suburbicon,5.8,2017-10-26
tt0997152,19.185,757,"[18, 53]",the experiment,6.4,2010-07-15
tt1754656,19.182,2028,"[12, 16, 14, 10751]",the little prince,7.6,2015-07-29
tt0351977,19.176,959,"[28, 12, 18, 53]",walking tall,6.2,2004-04-02
tt1001508,19.173,2625,"[35, 18, 10749]",hes just not that into you,6.5,2009-02-06
tt2932536,19.17,2025,"[12, 18, 27, 53]",47 meters down,5.8,2017-05-25
tt1034385,19.167,317,"[18, 14, 27]",cold skin,6.0,2017-10-20
tt1418377,19.162,1363,"[27, 53]",i frankenstein,5.3,2014-01-22
tt1666186,19.155,873,[35],vampires suck,4.2,2010-08-18
tt0206314,19.15,722,"[18, 9648, 53]",joy ride,6.4,2001-10-05
tt3721964,19.143,504,"[28, 35]",gringo,5.9,2018-03-08
tt0177971,19.139,1441,[18],the perfect storm,6.4,2000-06-26
tt0208003,19.133,1572,"[80, 35]",big mommas house,5.8,2000-05-31
tt2039393,19.121,956,"[53, 80, 18]",the gambler,5.8,2014-12-25
tt0449089,19.118,1115,"[35, 10751]",rv,5.8,2006-04-28
tt3521164,19.115,8809,"[12, 35, 10751, 16]",moana,7.6,2016-11-23
tt4685806,19.099,85,[35],the con is on,4.3,2018-05-04
tt9285882,19.095,72,"[80, 18]",blue story,7.2,2019-11-22
tt8358220,19.094,35,"[18, 27, 9648, 878, 10749]",after midnight,5.2,2019-09-11
tt0373051,19.09,3426,"[28, 12, 35, 878, 10751]",journey to the center of the earth,6.0,2008-07-10
tt1458175,19.084,1938,"[10749, 18, 53, 80]",the next three days,7.0,2010-11-18
tt5640450,19.068,752,"[878, 53]",arq,6.1,2016-09-16
tt0990407,19.057,2329,"[28, 80, 35]",the green hornet,5.5,2011-01-12
tt4497416,19.056,120,"[28, 27]",lake placid vs anaconda,5.3,2015-04-25
tt1308729,19.038,819,"[28, 80, 53]",bullet to the head,5.4,2013-01-31
tt0229440,19.019,251,"[80, 27, 9648, 53]",hellraiser inferno,5.4,2000-10-03
tt7158430,19.009,161,"[18, 10402, 35, 10751]",hearts beat loud,7.2,2018-06-08
tt1131748,19.001,410,"[28, 18, 53]",prison break the final break,7.6,2009-05-26
tt4361050,18.999,1773,"[27, 53]",ouija origin of evil,6.0,2016-10-20
tt2561572,18.993,1915,[35],get hard,6.0,2015-03-26
tt0362227,18.988,5190,"[35, 18]",the terminal,7.3,2004-06-17
tt7525778,18.985,787,[35],the package,6.0,2018-08-10
tt0823671,18.985,934,"[16, 10751, 12, 14]",tinker bell,6.7,2008-10-27
tt0356150,18.981,1637,[35],eurotrip,6.5,2004-02-20
tt3231054,18.977,522,"[18, 36]",risen,6.0,2016-02-18
tt0421729,18.977,1085,"[35, 80]",big mommas house 2,5.7,2006-01-26
tt3647498,18.972,1056,"[28, 53, 18]",blood father,6.1,2016-08-11
tt0817230,18.966,2337,"[35, 10749]",valentines day,5.9,2010-02-10
tt2209764,18.962,4162,"[18, 9648, 878, 53]",transcendence,6.0,2014-04-16
tt3906082,18.955,658,"[18, 10749]",mary shelley,6.9,2017-08-06
tt1212428,18.955,1908,"[12, 18, 36]",the lost city of z,6.3,2016-10-15
tt10736082,18.949,35,"[28, 16, 878, 10752]",dc showcase sgt rock,7.6,2019-08-06
tt0371724,18.945,2824,"[12, 35, 10751, 878]",the hitchhikers guide to the galaxy,6.7,2005-04-28
tt8816194,18.942,180,"[35, 53, 27]",come to daddy,5.9,2019-09-05
tt2106361,18.934,1475,"[28, 53]",into the storm,6.0,2014-08-06
tt2865120,18.931,439,"[28, 12, 16, 10751]",ratchet & clank,5.6,2016-04-13
tt1421378,18.931,132,"[28, 16, 35, 14, 9648, 10751]",scoobydoo! and the samurai sword,7.7,2009-04-07
tt0215750,18.93,2271,"[18, 10752, 36]",enemy at the gates,7.4,2001-03-14
tt5022702,18.928,3108,"[27, 53]",hush,6.8,2016-03-12
tt2944198,18.921,357,[27],backcountry,5.8,2014-03-20
tt0452625,18.909,1031,[35],good luck chuck,5.9,2007-09-21
tt4581576,18.905,594,"[18, 53]",aftermath,5.7,2017-02-28
tt0481369,18.905,2283,"[53, 18, 9648]",the number 23,6.4,2007-02-23
tt3787590,18.903,1800,"[35, 18, 10402, 10749]",we are your friends,6.7,2015-08-26
tt0274546,18.9,183,"[27, 9648, 53]",hellraiser hellseeker,4.8,2002-10-15
tt5093026,18.898,1102,"[80, 18, 36]",papillon,7.4,2017-09-07
tt0288045,18.892,715,"[28, 35, 14, 53]",the medallion,5.6,2003-08-15
tt1430612,18.889,1131,"[28, 80, 18]",brick mansions,5.9,2014-04-22
tt1814614,18.88,824,"[35, 10751, 10749]",a cinderella story once upon a song,6.4,2011-09-05
tt0443473,18.876,455,"[28, 53]",the condemned,5.9,2007-04-27
tt0407121,18.875,296,"[16, 35, 14, 10751]",poohs heffalump movie,6.7,2005-02-11
tt6217804,18.874,402,"[27, 35]",boo 2! a madea halloween,5.6,2017-10-20
tt1596365,18.874,2608,"[18, 27, 53]",the woman in black,6.1,2012-02-03
tt2476918,18.862,47,"[16, 35, 10751]",its a spongebob christmas!,6.3,2012-11-23
tt7549996,18.861,630,[18],judy,6.8,2019-09-27
tt1579247,18.847,849,"[35, 10749, 10770, 10402]",starstruck,6.9,2010-02-14
tt0960890,18.845,224,"[35, 27]",zombie strippers!,4.8,2008-04-18
tt0381849,18.841,2361,[37],310 to yuma,7.1,2007-09-06
tt3451230,18.828,779,"[18, 10402, 10749]",high strung,7.1,2016-04-08
tt2180411,18.828,3466,"[14, 35]",into the woods,5.8,2014-12-24
tt7319822,18.815,96,"[18, 9648]",saving zoë,5.9,2019-07-12
tt9381998,18.811,66,"[18, 9648]",agatha and the truth of murder,6.1,2018-12-23
tt3467412,18.804,440,"[18, 27, 878]",extinction,6.0,2015-08-07
tt6946580,18.799,82,"[16, 35, 9648, 10751]",lego scoobydoo! blowout beach bash,7.1,2017-07-11
tt0970452,18.799,897,"[28, 12, 14]",solomon kane,5.9,2009-09-16
tt0443701,18.799,980,"[18, 9648, 878, 53]",the x files i want to believe,5.6,2008-07-24
tt0485947,18.795,4348,"[878, 18, 10749, 14]",mr nobody,7.9,2009-11-06
tt4677938,18.787,140,"[18, 10751, 10402, 10749]",honey 3 dare to dance,6.4,2016-11-30
tt4943998,18.783,185,"[37, 10770]",deadwood the movie,6.7,2019-05-31
tt7983844,18.779,98,[99],take your pills,6.7,2018-03-09
tt6048930,18.779,957,[35],naked,5.8,2017-08-11
tt1564585,18.776,1050,"[878, 28]",skyline,4.9,2010-11-11
tt8457394,18.775,62,"[16, 10751, 28]",lego dc super heroes aquaman rage of atlantis,6.7,2018-07-23
tt2752758,18.775,367,[27],devils due,4.6,2014-01-08
tt1560985,18.771,563,"[27, 53]",the devil inside,4.8,2012-01-06
tt0303933,18.754,273,"[18, 10749, 35, 10402]",drumline,6.7,2002-12-13
tt0806203,18.751,635,"[28, 18, 27, 878, 53]",carriers,5.8,2009-09-04
tt1205535,18.748,618,"[35, 10749]",the rebound,6.4,2009-09-16
tt1288403,18.745,266,"[28, 12, 878, 53]",universal soldier regeneration,5.6,2009-10-01
tt1212450,18.742,2077,"[80, 18, 37]",lawless,7.0,2012-08-29
tt2652118,18.737,399,"[28, 12, 18]",crouching tiger hidden dragon sword of destiny,6.0,2016-02-18
tt2268617,18.734,280,"[12, 16, 35, 10751]",puss in boots the three diablos,6.5,2012-02-07
tt0469494,18.731,4128,[18],there will be blood,8.1,2007-12-28
tt1327194,18.73,2657,"[18, 10749]",the lucky one,7.0,2012-04-19
tt0309698,18.725,2424,"[9648, 53]",identity,7.2,2003-04-25
tt2326612,18.724,768,"[80, 18, 53]",the captive,5.9,2014-08-09
tt2392748,18.718,59,"[28, 878]",scorched earth,5.5,2018-02-02
tt1104123,18.717,386,"[28, 12, 14, 878]",the scorpion king 2 rise of a warrior,4.5,2008-07-19
tt1641841,18.704,134,"[28, 18, 53]",skin trade,6.0,2014-11-07
tt4765284,18.703,2522,"[35, 10402]",pitch perfect 3,6.6,2017-12-20
tt0762107,18.703,1569,"[35, 10749]",i now pronounce you chuck & larry,6.0,2007-07-12
tt3685236,18.701,983,"[35, 10749]",ibiza,5.8,2018-05-25
tt0418819,18.7,954,"[27, 878]",land of the dead,6.2,2005-06-24
tt1116184,18.683,903,"[28, 35, 99]",jackass 3d,6.5,2010-10-15
tt0200550,18.668,1407,"[35, 18, 10402, 10749]",coyote ugly,6.2,2000-07-30
tt0942385,18.663,4017,"[28, 35, 12, 10752]",tropic thunder,6.6,2008-08-09
tt1904996,18.658,2244,"[28, 80]",parker,5.9,2013-01-23
tt5153860,18.657,56,[28],female fight squad,6.7,2017-03-16
tt7671064,18.652,266,"[35, 18]",brittany runs a marathon,6.7,2019-08-23
tt0120824,18.648,229,"[18, 10749]",the shipping news,6.4,2001-12-18
tt0161081,18.648,1188,"[18, 27, 9648, 53]",what lies beneath,6.4,2000-07-21
tt0350258,18.646,1207,"[18, 10402]",ray,7.4,2004-10-29
tt1712261,18.629,1529,"[28, 53, 9648]",triple 9,5.9,2016-02-19
tt6172460,18.622,95,"[16, 35, 10770]",rockos modern life static cling,6.6,2019-07-24
tt1907668,18.619,4311,[18],flight,6.7,2012-11-02
tt3877296,18.615,32,"[18, 36, 9648, 53, 10751]",the cokeville miracle,5.1,2015-06-05
tt0490215,18.606,2122,"[18, 36]",silence,7.1,2016-12-22
tt2140507,18.602,573,"[18, 36]",the current war,6.7,2019-07-18
tt1781896,18.602,217,"[28, 12, 18, 14]",the scorpion king 3 battle for redemption,4.5,2012-01-17
tt8266310,18.582,338,"[35, 18]",blinded by the light,7.0,2019-08-09
tt1398941,18.579,379,"[16, 28, 12, 10751]",superman/batman public enemies,6.9,2009-09-29
tt0424095,18.57,2597,"[12, 16, 35, 10751]",flushed away,6.2,2006-10-22
tt0238380,18.568,3106,"[28, 878, 53]",equilibrium,7.0,2002-12-06
tt1876547,18.567,133,"[28, 27, 878]",zombie apocalypse,5.5,2011-10-29
tt0452681,18.561,656,"[35, 10751, 12]",the santa clause 3 the escape clause,5.3,2006-11-01
tt0449086,18.556,175,"[27, 53]",dominion prequel to the exorcist,5.2,2005-05-20
tt0400717,18.556,1833,"[12, 16, 35, 10751]",open season,6.1,2006-09-29
tt0370032,18.555,1013,"[28, 878, 53]",ultraviolet,5.1,2006-03-03
tt6110430,18.549,43,"[16, 10751]",lego frozen northern lights,7.3,2016-07-05
tt0249462,18.543,2677,"[35, 18, 10402]",billy elliot,7.6,2000-05-18
tt0380623,18.541,565,"[35, 18, 10751, 10749]",the perfect man,6.0,2005-06-17
tt1536044,18.54,1688,"[27, 53]",paranormal activity 2,5.8,2010-10-20
tt0308644,18.53,2758,[18],finding neverland,7.3,2004-10-17
tt1526300,18.529,177,"[16, 10751]",merry madagascar,6.3,2009-11-16
tt3831810,18.522,138,"[80, 9648, 53]",big driver,5.8,2014-10-18
tt0366627,18.511,956,"[53, 9648, 18]",the jacket,6.9,2005-03-04
tt1204342,18.51,1066,"[35, 10402, 10751]",the muppets,6.6,2011-11-22
tt3385524,18.509,652,"[35, 18]",stan & ollie,7.0,2018-12-28
tt2799166,18.503,652,[27],the pyramid,5.0,2014-12-04
tt1499249,18.503,126,"[28, 27, 878, 53]",lake placid 3,5.1,2010-08-21
tt7608534,18.501,614,"[10749, 18]",christmas inheritance,6.5,2017-12-15
tt1389139,18.49,260,"[9648, 18, 27]",when the bough breaks,5.7,2016-09-09
tt1911644,18.486,2153,"[80, 53]",the call,6.7,2013-03-14
tt1533058,18.486,61,[27],julia x,4.9,2011-09-24
tt0787524,18.481,940,[18],the man who knew infinity,7.1,2016-04-08
tt0985699,18.481,2470,"[18, 53, 36, 10752]",valkyrie,6.9,2008-12-25
tt1657517,18.475,45,[18],the song of names,6.5,2019-12-25
tt0377981,18.456,1408,"[16, 10751]",gnomeo & juliet,5.8,2011-01-13
tt0983193,18.456,3923,"[12, 16, 9648]",the adventures of tintin,6.8,2011-10-25
tt4137924,18.454,62,"[16, 14, 10751]",monster high haunted,6.8,2015-03-02
tt1571222,18.44,1389,"[18, 53]",a dangerous method,6.3,2011-09-30
tt0432283,18.439,3197,"[12, 16, 35, 10751]",fantastic mr fox,7.7,2009-10-23
tt1791528,18.434,1764,"[35, 10749, 80, 18, 9648]",inherent vice,6.6,2014-12-25
tt3625152,18.426,164,[28],the man with the iron fists 2,5.6,2015-03-10
tt6977240,18.424,149,"[28, 16, 878]",starship troopers traitor of mars,5.6,2017-08-21
tt0816442,18.422,3324,[18],the book thief,7.5,2013-11-08
tt0280030,18.412,1199,"[12, 14, 16, 10751]",return to never land,6.2,2002-02-14
tt0216216,18.409,1305,"[9648, 878, 28]",the 6th day,5.9,2000-11-17
tt8861802,18.408,54,"[35, 10770]",how high 2,6.4,2019-04-16
tt0808510,18.396,1443,"[35, 10751, 14]",tooth fairy,5.5,2010-01-14
tt0320661,18.393,2716,"[18, 28, 12, 36, 10752]",kingdom of heaven,6.8,2005-05-03
tt1524930,18.389,2644,[35],vacation,6.3,2015-07-28
tt1924429,18.386,1584,"[80, 18, 9648, 53]",trance,6.6,2013-03-27
tt0411705,18.384,233,"[18, 10402, 10749]",9 songs,5.1,2004-05-16
tt0192255,18.38,258,"[12, 35, 14, 10751]",the little vampire,6.5,2000-10-27
tt1781827,18.376,227,[18],hands of stone,6.2,2016-08-26
tt0181875,18.376,1723,"[18, 10402]",almost famous,7.5,2000-09-15
tt1103153,18.374,1652,"[28, 35, 53, 10749]",killers,5.9,2010-06-04
tt2024544,18.373,8361,"[18, 36]",12 years a slave,8.0,2013-10-18
tt4651410,18.369,177,"[28, 80, 53]",precious cargo,5.1,2016-07-15
tt6685596,18.367,35,"[35, 10751, 16, 12]",maya the bee the honey games,6.9,2018-02-02
tt0253556,18.36,1496,"[12, 28, 14]",reign of fire,6.1,2002-07-12
tt1205537,18.359,2090,"[28, 18, 53]",jack ryan shadow recruit,6.1,2014-01-15
tt0339291,18.354,3752,"[12, 35, 10751]",lemony snickets a series of unfortunate events,6.8,2004-12-16
tt0240890,18.347,1227,"[35, 18, 10749]",serendipity,6.8,2001-10-05
tt5691670,18.344,674,"[80, 18, 9648]",under the silver lake,6.4,2018-06-21
tt3170832,18.34,6857,"[18, 53]",room,8.1,2015-10-16
tt1972779,18.338,1985,"[18, 10749]",the best of me,7.4,2014-10-15
tt0423294,18.337,1634,"[16, 35, 10751]",surfs up,6.2,2007-06-08
tt0401792,18.328,5756,"[28, 53, 80]",sin city,7.4,2005-04-01
tt4587366,18.29,86,[28],eliminators,5.9,2016-12-01
tt5851014,18.283,63,[28],savage dog,5.2,2017-08-04
tt0803093,18.279,189,"[12, 16, 28, 878]",ultimate avengers 2,6.6,2006-08-08
tt2239832,18.277,411,"[35, 10749]",think like a man too,6.5,2014-06-20
tt1053424,18.273,1279,"[28, 878, 53, 80]",repo men,6.3,2010-03-18
tt1821658,18.272,678,"[16, 35, 10751, 12]",the nut job,5.7,2014-01-17
tt3053228,18.261,322,"[28, 27]",day of the dead bloodline,4.1,2017-12-29
tt3963816,18.259,388,"[28, 80, 53]",marauders,5.8,2016-07-01
tt0848557,18.259,445,[27],diary of the dead,5.5,2007-09-08
tt0399295,18.257,2986,"[80, 18, 53]",lord of war,7.2,2005-09-16
tt0307987,18.248,1404,"[35, 80, 18]",bad santa,6.5,2003-11-26
tt0478311,18.247,2777,"[35, 18, 10749]",knocked up,6.2,2007-06-01
tt1588173,18.244,4814,"[27, 35, 10749]",warm bodies,6.4,2013-01-31
tt7374948,18.241,875,"[10749, 35]",always be my maybe,6.7,2019-05-31
tt2679552,18.236,432,"[80, 18, 53]",it,5.4,2016-09-09
tt0208092,18.222,6091,"[80, 35]",snatch,7.8,2000-09-01
tt1085492,18.221,369,"[53, 28]",the prince,4.8,2014-08-22
tt0337636,18.22,168,"[27, 9648, 53]",hellraiser deader,4.6,2005-06-07
tt6425560,18.217,84,"[16, 35, 9648, 37, 10751]",scoobydoo! shaggys showdown,7.5,2017-02-14
tt1659343,18.21,270,"[28, 878, 53]",universal soldier day of reckoning,5.5,2012-10-04
tt1298649,18.209,1633,"[28, 35, 9648, 878]",the watch,5.5,2012-07-26
tt0277434,18.204,1271,"[28, 36, 10752]",we were soldiers,7.0,2002-03-01
tt0398712,18.199,646,[53],assault on precinct 13,6.1,2005-01-19
tt1945084,18.197,404,"[28, 53]",everly,5.4,2014-09-20
tt2023453,18.19,598,"[35, 10751]",diary of a wimpy kid dog days,6.2,2012-08-02
tt0425123,18.188,1599,"[35, 18, 14, 10749]",just like heaven,6.9,2005-09-16
tt1458169,18.185,934,"[18, 53]",kidnap,6.1,2017-06-16
tt1152836,18.174,3013,"[80, 18, 36]",public enemies,6.6,2009-07-01
tt3462696,18.167,58,[28],tekken kazuyas revenge,4.2,2014-08-12
tt4669788,18.166,601,"[18, 36]",on the basis of sex,7.3,2018-12-25
tt0218922,18.165,548,[53],original sin,6.0,2001-05-08
tt0212338,18.165,4186,"[35, 10749]",meet the parents,6.7,2000-10-06
tt0427152,18.164,1198,[35],dinner for schmucks,5.6,2010-07-30
tt2667380,18.163,395,"[28, 27, 878]",kill command,5.5,2016-05-13
tt1093908,18.162,2041,"[35, 10749]",confessions of a shopaholic,6.4,2009-02-05
tt4720702,18.161,293,"[28, 53]",bushwick,5.1,2017-07-30
tt1655442,18.159,2272,"[35, 18, 10749]",the artist,7.4,2011-10-08
tt1621039,18.149,526,"[16, 35, 10751]",free birds,5.9,2013-10-30
tt0431197,18.143,994,"[53, 28, 18]",the kingdom,6.6,2007-08-22
tt4729560,18.141,84,"[12, 16, 35, 14, 27, 878, 10751]",the little vampire 3d,6.4,2017-10-04
tt0338751,18.139,3607,[18],the aviator,7.2,2004-12-17
tt0319061,18.138,5097,"[12, 14, 18]",big fish,7.8,2003-12-25
tt3733778,18.135,500,"[14, 27, 9648, 53]",pay the ghost,5.3,2015-09-16
tt0250797,18.133,871,[53],unfaithful,6.5,2002-05-10
tt1032815,18.128,537,"[35, 10749]",i love you beth cooper,5.7,2009-07-10
tt0368578,18.126,581,"[12, 35, 10749, 10751]",are we there yet,5.4,2005-01-20
tt0397535,18.123,1904,"[18, 10749, 36]",memoirs of a geisha,7.6,2005-12-06
tt0901476,18.112,2212,"[35, 10749]",bride wars,6.2,2009-01-09
tt3567288,18.108,3258,"[27, 53, 9648]",the visit,6.2,2015-09-10
tt0985694,18.108,2307,"[28, 35, 53]",machete,6.3,2010-09-01
tt4519400,18.106,44,"[28, 53, 10752]",check point,6.4,2017-03-07
tt1355644,18.1,9844,"[18, 10749, 878]",passengers,6.9,2016-12-21
tt1975159,18.098,369,"[27, 9648, 53]",flight 7500,4.6,2014-05-16
tt1067774,18.093,1625,"[12, 35, 10749]",monte carlo,6.5,2011-07-01
tt2404463,18.089,2962,"[28, 35, 80]",the heat,6.6,2013-06-27
tt0346491,18.083,2325,"[10752, 36, 28, 12, 18, 10749]",alexander,5.9,2004-11-21
tt1701223,18.074,307,"[28, 16, 14, 878]",superman/shazam! the return of black adam,7.4,2010-11-09
tt3316948,18.073,2113,"[28, 35]",american ultra,6.1,2015-08-19
tt4191054,18.069000000000006,252,"[16, 14, 10402, 10751]",strange magic,6.8,2015-01-23
tt0367093,18.063,336,"[12, 27, 28, 878]",starship troopers 2 hero of the federation,4.0,2004-04-20
tt0466909,18.06,671,[27],the omen,5.5,2006-06-06
tt0371823,18.058,596,"[12, 16, 35, 10751]",mickey donald goofy the three musketeers,6.6,2004-08-04
tt0809504,18.057,395,"[35, 10749]",the accidental husband,5.5,2008-02-29
