id,studio,rating,budget,dom_gross,world_gross
tt1942884,,0,,,
tt2911674,,R,,,65821
tt2194826,,R,,,
tt4566574,,0,,,
tt2290739,Roadside Attractions,PG-13,,5746,1428494
tt1510686,,0,,,
tt1034325,THINKFilm,PG-13,,,
tt0462477,,R,,23192,824856
tt9033632,,0,,,
tt1248971,,0,,,30143
tt0282178,,R,,,
tt0216584,,PG-13,,,51401
tt6213284,Film Movement,0,,50868,182462
tt3826866,Independent,R,,,
tt4660980,,0,,,3121196
tt5151716,,0,,,
tt6634632,,0,,,
tt0431340,,0,,,
tt0367623,,0,,,
tt6338476,,0,,,82002
tt0970468,Focus Features,PG-13,,12313694,16724933
tt5278506,Magnolia Pictures,R,,613956,790519
tt3484800,,0,,,
tt0185143,,G,,,28522
tt4933782,,0,,,
tt4594834,Roadside Attractions,R,,2653032,2719699
tt7879350,,0,,,
tt4836736,,0,,,
tt0819714,,R,,,4297711
tt0489070,,R,,,
tt0463392,,R,,,
tt1086216,IFC Films,0,,36689,36689
tt5371168,,PG-13,,,3267486
tt5988966,,0,,,
tt4058368,,0,,,
tt0357470,Miramax,PG-13,,280351,280351
tt1332128,,0,,,
tt4661798,,R,,,
tt1473397,Phase 4 Films,R,,8564,8564
tt1430132,Twentieth Century Fox,PG-13,120000000,132556852,414828246
tt1870529,Twentieth Century Fox,PG,,5310554,5378228
tt7370936,,0,,,
tt7689958,,0,,,
tt6333064,,0,,,
tt2357788,,R,,,
tt2139851,,PG-13,,,
tt5605328,,0,,,
tt5728684,,0,,,25147
tt1673697,The Weinstein Company,PG-13,,2450867,20423628
tt1514041,,0,,,1477582
tt3486392,,PG,,,
tt4661680,,PG-13,,,
tt0494222,Miramax,R,,221846,1298037
tt7328154,,0,,,2678
tt1241017,,R,,,
tt3746298,,R,,,
tt1104806,,0,,,108918
tt0427528,,R,,,
tt1865543,,0,,,
tt1621446,,R,,,1619
tt4938484,FilmRise,0,,8239,8239
tt2494280,,R,,,4833
tt1785612,IFC Films,0,,122742,146000
tt1562568,,R,,841733,1043262
tt3593046,,0,,,64987
tt1286821,Lionsgate,PG,,950675,960387
tt0349416,Lionsgate,R,,75076,89781
tt1784538,,0,,,
tt2217895,,PG-13,,,
tt3820450,,0,,,
tt1951216,IFC Films,0,,21252,1318468
tt0345461,,R,,,
tt1840388,,R,,,
tt1424003,,0,,,2817080
tt6343706,,0,,,
tt8300034,,0,,,
tt1132130,,PG-13,,,
tt0263265,Yari Film Group Releasing,PG-13,,,686846
tt1728975,,0,,,14221
tt0392465,"Millennium Films, Inc.",PG-13,12000000,36006,84447
tt1196134,Freestyle Releasing,PG-13,,88335,88335
tt1698010,,0,,,3034200
tt9315418,,0,,,
tt4702826,Vertical Entertainment,0,,,
tt0306892,,PG,,,47636
tt3084028,,R,,,
tt2924392,Magnolia Pictures,R,,528,528
tt0913951,,PG-13,,,133867
tt0960741,Truly Indie,R,,1785,1785
tt0783608,THINKFilm,R,,79698,590416
tt0937375,Screen Gems,PG-13,13000000,49121934,49778552
tt4587780,,0,,,144718
tt2343140,,0,,,
tt0415141,Warner Bros.,PG-13,,,688145
tt1273241,Phase 4 Films,R,,19722,32416
tt2504022,Cinedigm Entertainment Group,R,,145088,163690
tt0338512,Universal Pictures,PG,,19176754,62174008
tt0922642,After Dark Films,R,,97182,97182
tt6245488,,0,,,
tt5068650,,0,,,
tt3602128,,0,,,
tt1788383,,R,,,
tt1191113,,0,,,
tt1462757,,R,,,
tt9097270,Magnolia Pictures,0,,14938,14938
tt6566768,,0,,,
tt4025594,,0,,,
tt2401147,,0,,,
tt9204204,Magnolia Pictures,0,,23862,198674
tt0454084,IDP Distribution,PG-13,,90560,945718
tt8382012,,0,,,
tt0870937,,R,,,
tt0283054,,PG,,,3042497
tt3986532,,0,,,
tt1233334,Focus Features,R,,769552,769552
tt1586261,,0,,,
tt5931726,,0,,,
tt0874271,,R,,,
tt2538128,,0,,,
tt0437800,Lionsgate,PG,8000000,18848430,18948425
tt4177742,,0,,,
tt0327643,First Look International,R,,36099,36099
tt5849950,,0,,,
tt2402985,Gravitas Ventures,0,,52909,52909
tt3454574,GKIDS,0,,,
tt3136112,,0,,,
tt4460176,,0,,,
tt9316022,,0,,,
tt1133993,Magnolia Pictures,R,,25339,348327
tt2815030,,PG-13,,,
tt2088745,,0,,,
tt0896522,,0,,,
tt0494224,,0,,,
tt2296697,RADiUS-TWC,R,,42606,78957
tt1296899,,R,,,10342
tt0996934,,R,,,2110000
tt6509058,The Samuel Goldwyn Company,0,,80115,92000
tt0234137,Lionsgate,R,,543896,580372
tt0475984,IFC Films,0,,167396,407674
tt2400291,,0,,,
tt2247692,Rocky Mountain Pictures,PG,,33449086,33449086
tt1440345,The Weinstein Company,R,,143979,11928909
tt0193560,Miramax,PG-13,38000000,623374,763740
tt5770620,A24,R,,2194521,2216083
tt3923662,,0,,,30194
tt6191390,,0,,,
tt2394063,Vanishing Angle Films,0,,60438,60438
tt7104578,,0,,,
tt0280870,,R,,,595214
tt3958494,,0,,,
tt3881768,,0,,,
tt1138489,,R,,,471645
tt1059887,,R,,,
tt3958780,Sony Pictures Classics,R,,1605463,1672306
tt0443450,,R,,,63709
tt3328716,,0,,,7646673
tt0247164,,R,,,
tt3333870,,0,,,
tt1628055,Anchor Bay Films,PG-13,,204232,204232
tt1552624,,0,,,
tt1477855,Focus Features,R,,6376145,10980481
tt2718440,Alchemy,R,,,92365
tt0940580,,R,,,3862534
tt3687186,RADiUS-TWC,R,,80734,84417
tt1991031,Hacienda,0,,10969,10969
tt0156323,Universal Pictures,PG-13,10000000,7027345,7201701
tt2459156,,0,,,
tt2909476,,R,,,
tt0462160,,R,,,
tt5113926,,0,,,
tt4630444,Paladin,R,,30400,32964
tt3194590,,0,,,
tt2396224,,0,,,
tt1972819,Well Go USA Entertainment,R,,7750,7750
tt1198408,,R,,,
tt3323638,,0,,,
tt3145220,Honorara Productions,0,,,
tt1312251,,0,,,
tt2130142,,R,,,
tt2245151,Well Go USA Entertainment,R,,,
tt2378884,Well Go USA Entertainment,R,,5948,5948
tt0254334,,R,,,848969
tt4680568,,R,,,505822
tt1447793,,PG,,,
tt0318763,,R,,,
tt0390336,THINKFilm,R,,,
tt0430576,Strand Releasing,0,,20678,6410058
tt9056818,,0,,,29319
tt1986994,,0,,,
tt1563704,The Samuel Goldwyn Company,PG-13,,200393,200393
tt0482461,Magnolia Pictures,R,,,
tt3004852,,0,,,
tt2198241,,0,,,
tt1152822,Magnolia Pictures,PG-13,2900000,101270,122216
tt2325517,IFC Films,0,,8447,8608
tt2305700,,0,,,
tt0479468,Magnolia Pictures,R,,1252100,1491958
tt2299248,,0,,,
tt1185242,Phase 4 Films,R,,6783,6783
tt0286306,,R,,,2270658
tt1702009,,0,,,
tt0348505,Paramount Classics,R,,375403,2788033
tt2497980,Well Go USA Entertainment,0,,,
tt1371117,,R,,,
tt0167203,Sony Pictures Entertainment (SPE),PG-13,50000000,6651522,14400327
tt0404756,,0,,,
tt2051894,The Samuel Goldwyn Company,PG-13,,2861020,2861020
tt3294746,Greenwich Entertainment,PG-13,,573503,644740
tt5034266,,0,,,
tt1311699,,R,,,735875
tt6359974,,0,,,
tt1109583,,0,,,
tt4254584,Focus World,R,,150191,150191
tt4401006,,0,,,16503
tt1341341,Magnolia Pictures,R,,22270,48174
tt0286261,United Artists,R,9000000,201546,2845696
tt1860355,The Weinstein Company,PG-13,,562218,583844
tt1686042,Monterey Media,R,,91401,176272
tt0250798,,0,,,9266
tt1209378,,R,,,
tt6082228,,G,,,
tt0974613,Image Entertainment,R,,149528,2143005
tt0337721,Lionsgate,PG,,201149,201149
tt2876428,FIP,PG-13,,154356,5104868
tt1361313,Magnolia Pictures,R,,453377,649626
tt7310906,,0,,,
tt3849692,,0,,,67218
tt3905764,Vertical Entertainment,R,,,
tt0791309,,R,,,2415513
tt1027820,,0,,,98201
tt0469318,,R,,,1146422
tt0458480,,R,,,
tt3089388,Sony Pictures Classics,PG-13,,1671377,1686917
tt0298856,Metro-Goldwyn-Mayer (MGM),PG,,1487645,4186916
tt0420015,Magnolia Pictures,R,,478830,1591523
tt0448075,Miramax,R,,7836393,10639686
tt2593392,Bond/360,0,,256682,256682
tt0428441,,0,,,
tt3210258,,0,,,
tt1129415,,R,,,
tt1946381,,PG-13,,,7289
tt4244162,Mirror Images Ltd.,0,,10104,10104
tt4608402,,0,,,
tt2095568,,0,,,68859
tt0239496,,R,,,
tt10847138,,0,,,
tt1277936,Cinema Purgatorio,0,,52476,52476
tt0902999,,G,,,
tt3098812,,0,,,
tt1704573,Millennium Entertainment,PG-13,,9206470,10173061
tt1262413,,R,,,
tt1159961,Walt Disney Studios Motion Pictures,PG,,80741,84918
tt7387408,,0,,,
tt7455076,,R,,,97521
tt1283887,,R,,,3271
tt0473514,After Dark Films,R,,97182,97182
tt0339419,Strand Releasing,R,800000,62852,62852
tt6622186,,0,,,4433
tt0338139,,0,,,
tt0357585,Lionsgate,R,,84733,84733
tt1156519,,PG,,,4451541
tt1707687,,R,,,
tt1602472,Magnolia Pictures,R,,633210,4058113
tt0299458,Sony Pictures Classics,R,,549666,579986
tt6485928,,0,,,
tt0339840,Lionsgate,R,,41196,187847
tt0236784,Sony Pictures Entertainment (SPE),R,21000000,13729742,28008462
tt0377800,Sony Pictures Classics,R,,440793,4663501
tt2560102,Strand Releasing,0,,27054,247377
tt0373908,Paramount Pictures,PG-13,25000000,12843849,13183426
tt4540434,,0,,,
tt3541080,,R,,,
tt1315885,,0,,,
tt2166364,,G,,,
tt6301452,,R,,,5535
tt3034594,,0,,,
tt0433963,Freestyle Releasing,R,,321875,321875
tt3688406,,0,,,
tt0362389,,R,,,
tt1213574,,0,,,
tt4835940,,0,,,
tt1393742,Entertainment One,PG-13,,20183,20183
tt0927619,,0,,,
tt0483756,Freestyle Releasing,R,,540382,550782
tt0196106,Equinox,PG,,1248746,1248746
tt0300214,Cowboy Pictures,R,,267907,772336
tt7897102,,0,,,
tt4309834,,0,,,
tt4012254,,0,,,
tt8708304,,0,,,
tt2332522,The Cinema Guild,0,,76202,96778
tt0290210,Lionsgate,R,,539879,660763
tt3553378,Screen Media Films,0,,,
tt0849470,,R,,,
tt0801526,THINKFilm,R,,32645,42318
tt1663187,The Samuel Goldwyn Company,PG-13,,,279147
tt1078188,The Weinstein Company,R,,113662,1202375
tt1320296,,0,,,713697
tt4437216,The Film Arcade,R,,23020,23020
tt10484298,,0,,,
tt2370230,,0,,,
tt0363143,,R,,,258191
tt2378191,,0,,,651902
tt0479199,,0,,,1558939
tt4974778,IFC Films,0,,,
tt3622120,Honorara Productions,R,,7891,34017
tt2077747,Submarine Deluxe,0,,6950,6950
tt0937237,Magnolia Pictures,R,,65388,784604
tt3417334,,0,,,
tt0365677,,R,,,
tt0231844,,0,,,
tt4648986,,0,,,
tt6543048,,0,,,
tt6081882,,0,,,
tt8488340,,0,,,
tt5295894,,0,,,
tt4392454,,0,,,
tt0452668,,0,,,
tt0317640,Strand Releasing,R,2000000,82157,94615
tt3901826,GKIDS,PG-13,,313215,2790214
tt3845892,,0,,,392512
tt2379386,,R,,,
tt1441912,,PG-13,,4430765,13348704
tt1338677,,G,,,
tt0271882,,0,,,
tt0491764,,PG,,,
tt1787791,Argot Pictures,0,,21242,21242
tt1465505,,0,,,177
tt0768183,First Look International,R,,16659,16659
tt6069126,IFC Films,0,,14018,390881
tt2190467,,R,,,
tt2132485,,0,,,
tt1092082,,R,,,
tt2093995,,0,,,669247
tt0780548,Well Go USA Entertainment,0,,5565,5565
tt0490579,The Weinstein Company,R,,92853,407511
tt0364376,,0,,,
tt3543258,,0,,,
tt4881364,,0,,,22384
tt3038142,,0,,,
tt1984279,,PG,,,
tt0371739,THINKFilm,R,,45148,86872
tt8617844,,0,,,
tt1808304,,0,,,
tt1560978,,R,,,
tt1468387,Five & Two Pictures,PG,,814906,814906
tt1606600,,PG-13,,,
tt0285761,,0,,,
tt1265621,,0,,,
tt6713802,,0,,,
tt1588398,IFC Films,0,,36578,408680
tt1258137,,R,,,
tt2085957,,R,,,
tt0374584,,R,,,
tt2325002,,R,,,
tt1242642,,0,,,
tt1884318,,R,,,
tt3449006,,R,,,
tt1937388,,0,,,
tt0316768,,R,,,
tt1712573,,0,,,
tt5795086,Neon,R,,200340,200340
tt1728638,,0,,,
tt0194218,Roxie Releasing,R,1000000,779137,779137
tt4948040,,PG,,,
tt2090578,,0,,,
tt0402850,Ascendant Pictures,R,,,541840
tt0418004,,PG-13,,,11246
tt4076980,,0,,,
tt0835802,Paladin,R,,37516,37516
tt6132948,,0,,,
tt2246779,,0,,,
tt0985593,First Look International,R,,2134,569206
tt4067256,,0,,,
tt0445965,,0,,,33004
tt3952108,,0,,,136319
tt4189494,,0,,,
tt1254207,,0,,,
tt0972857,,R,,,
tt0266747,Paramount Pictures,R,20000000,1648818,1675706
tt0462482,,R,,,
tt6170130,,0,,,
tt5864238,,0,,,
tt1054631,,R,,,
tt1064744,,R,,,370294
tt7647000,,0,,,
tt3455822,,0,,,
tt1500512,,0,,,
tt1492820,,0,,,
tt0370904,,PG-13,,,
tt0305396,Metro-Goldwyn-Mayer (MGM),PG,12000000,28442574,33082548
tt0441782,,R,,,
tt1307065,,R,,,20313
tt8178116,,0,,,
tt6851066,Kino Lorber,0,,102609,112828
tt0373445,,PG-13,,127414,153169
tt5149490,,0,,,47140
tt6319714,,0,,,
tt1462901,Anchor Bay Films,R,,4556,4556
tt1533053,,0,,,
tt0368574,,0,,,
tt0346952,,0,,,
tt2937696,Paramount Pictures,R,,3400278,4644472
tt3062742,,R,,,
tt2900822,,R,,,
tt2364949,Magnolia Pictures,R,,36128,36128
tt3200980,Roadside Attractions,PG-13,,1156000,1159072
tt1135493,,0,,,
tt0291833,,0,,,
tt0399877,Captured Light Distribution,0,,10942306,21054050
tt3315380,,0,,,
tt0765487,,R,,,
tt1190536,Apparition,R,,242578,296557
tt4185370,,0,,,
tt1864405,Oscilloscope,R,,54051,54051
tt4170344,Submarine Deluxe,0,,128986,128986
tt0876233,,R,,,8298
tt4733736,,0,,,
tt1816597,,R,,,
tt1220213,Anchor Bay Films,R,,8297,8297
tt0446676,Metro-Goldwyn-Mayer (MGM),PG-13,,61626,85076
tt6016776,,0,,,
tt0763304,The Weinstein Company,G,,7438000,27450189
tt0263725,IDP Distribution,R,,304909,369226
tt1376195,,0,,,
tt1533084,,R,,,
tt5160154,,0,,,58755
tt0790590,,0,,,16835
tt1433813,Warner Bros.,G,,52522904,74249729
tt4189294,,0,,,
tt3675568,Sony Pictures Classics,PG-13,,308156,308156
tt2062622,Shout! Factory,0,,1519,7102455
tt1054580,,R,,44348,14682943
tt1228953,First Independent Pictures,R,,234540,234540
tt0783767,,0,,,2835903
tt5653514,,0,,,1510
tt1721677,,PG-13,,,35963
tt0499260,,0,,,
tt3007302,"Bramacharia, LLC",R,,20441,20441
tt3257692,,0,,,
tt1327788,,0,,,
tt0984200,,R,,,304127
tt6544220,,0,,,
tt0314097,,G,,,
tt0205461,Destination Films,G,,15933506,19748009
tt0424938,Quantum Entertainment,R,,,130416
tt1743922,,PG-13,,,
tt0808526,IFC Films,R,4500000,281447,807162
tt0824758,Sony Pictures Classics,R,18000000,6617867,20554320
tt3962848,First Run,0,,36010,36380
tt0384533,Sony Pictures Classics,R,,366037,1526951
tt5117222,,0,,,104214
tt2948078,,0,,,
tt1957938,,0,,,
tt0266391,Lionsgate,PG-13,,3209481,3646994
tt0368711,Magnolia Pictures,0,,391950,391950
tt0289635,Sony Pictures Classics,NC-17,6400000,767373,2561820
tt9308456,,0,,,
tt0343996,Magnolia Pictures,R,9600000,2484186,4408011
tt1638364,Sony Pictures Classics,R,,383294,594394
tt5692030,,0,,,
tt2042447,,0,,,
tt8106570,,0,,,
tt3382842,,0,,,
tt5862902,Rialto Pictures,0,,36012,1551163
tt3704416,The Orchard,R,,119364,119364
tt4172224,,0,,,
tt0221069,,R,,,
tt0430674,,PG,,,5141916
tt5886510,,0,,,
tt0398842,RAM Entertainment,PG,,617236,1127463
tt6864864,,0,,,33374
tt1176724,,R,,,
tt0451102,,0,,,
tt7825514,,0,,,
tt0988083,,R,,,
tt0449077,,R,,,
tt1855401,Magnolia Pictures,R,,201436,223580
tt3311384,,0,,,50410
tt2663812,,0,,,
tt0271219,Miramax,PG-13,,2891288,3200241
tt0258273,Lionsgate,R,,4222923,4677852
tt5158522,Monterey Media,R,,3040,118451
tt8271714,,0,,,
tt0396857,Freestyle Releasing,R,,370627,519802
tt0156841,Paramount Pictures,PG-13,25000000,14990582,24362772
tt5456798,,0,,,
tt1024733,,PG-13,,,
tt5606742,,0,,,
tt1807892,,0,,,
tt1172206,,0,,,1189186
tt0362526,Warner Independent Pictures (WIP),R,,929233,1398053
tt1134664,IFC Films,R,,2618,48411
tt1282142,,0,,,
tt5932156,,0,,,
tt1821641,,0,,137815,758754
tt0325123,THINKFilm,R,,933637,2905499
tt1621444,Zeitgeist Films,0,,1510026,2210382
tt3125220,Amplify,0,,10071,10071
tt8466562,,0,,,
tt1949605,,PG,,,827884
tt3393070,,0,,,
tt2187884,Producers Distribution Agency,0,,171962,171962
tt1084955,,0,,,
tt6987652,,0,,,
tt4193072,IFC Films,R,,70632,70632
tt1385543,,R,,,
tt0804551,,R,,,
tt3899932,,0,,,
tt1238291,IFC Films,R,,15676,364355
tt3699692,,0,,,
tt1262990,,PG-13,,,19565
tt2951888,,0,,,
tt2171901,,0,,,
tt3259178,,R,,,
tt2113075,Lionsgate,R,,494608,506303
tt3090252,,PG,,,
tt1745862,,0,,,
tt0787470,,R,,,10303
tt0287138,,R,,,
tt6398464,,0,,,
tt4227282,,0,,,
tt1307861,Lorber Films,0,,5529,5529
tt0328031,,R,,,
tt0199314,Miramax,R,,159668,802951
tt1446201,,PG,,,
tt0355315,,G,,,
tt4677924,A24,R,,42603,43682
tt2007360,Kino Lorber,0,,102041,127852
tt2414166,Omniverse Vision,0,,,134753
tt3924782,,0,,,
tt3102206,,0,,,
tt0954981,,0,,,241369
tt0884224,First Look International,R,,580862,1296184
tt1984110,,R,,,
tt4557956,Vertical Entertainment,R,,,
tt6333090,,0,,,
tt1151384,Strand Releasing,0,,11295,11295
tt0361309,Warner Independent Pictures (WIP),R,3000000,2041014,3361213
tt7427404,,0,,,
tt0469937,,PG,,,
tt0833960,City Lights Pictures,R,,11436,11436
tt5314118,,0,,,220353
tt0250292,,PG-13,,,
tt2087985,,0,,,
tt0380609,Newmarket Films,R,,180503,273023
tt1405412,,R,,,
tt0756729,Paramount Vantage,PG-13,,1540141,1606237
tt4211044,,0,,,103810
tt7204400,,0,,,
tt1449175,,PG,,,
tt0245046,Warner Bros.,PG-13,,741394,5323109
tt4622018,,0,,,
tt0366179,,0,,,
tt2905674,,0,,,
tt1319722,Freestyle Releasing,R,,96868,96868
tt0321442,,R,,,
tt0960835,,PG-13,,,
tt0418038,Cinema Libre Studio,0,200000,461572,461572
tt0250371,Excel Entertainment,PG,,4720371,4760014
tt2325993,,R,,,
tt0822858,,R,,,
tt0405832,,0,,,
tt1813609,,0,,,
tt1925466,,R,,,
tt3074780,RADiUS-TWC,R,,213064,220065
tt2370224,,PG,,,
tt1052040,,R,,,
tt5213870,Vertical Entertainment,PG-13,,,
tt2490004,,PG,,,
tt0427998,Anchor Bay Films,R,,115879,115879
tt0420740,,R,,,132050
tt2139843,,R,,,137126
tt2204080,Alaska Film LLC,0,,,
tt2446192,,0,,,
tt1959409,,0,,,190819
tt3705412,,0,,,
tt4550420,,R,,,
tt0171359,Miramax,R,,1577287,2046433
tt5573582,,0,,,
tt3263996,Drafthouse Films,PG-13,,110763,110763
tt1352852,Shadow Distribution,0,,194533,241868
tt3234084,The Film Arcade,R,,280668,280668
tt1568139,,PG-13,,,933540
tt3032282,,R,,,
tt1864288,Abramorama,R,,267965,267965
tt1464606,,G,,,
tt0846789,,PG,,,
tt1183911,,0,,,1673840
tt8163822,Magnolia Pictures,0,,330661,330661
tt1769363,Tribeca Film,PG-13,,7396,7396
tt5052524,,0,,,
tt0118926,Fox Searchlight Pictures,R,,2377348,5227348
tt2309788,Sony Pictures Classics,PG-13,,2415727,2573616
tt0464061,Red Envelope Entertainment,PG,,3567,3567
tt1259573,IFC Films,0,,,
tt2822864,,PG-13,,,
tt4157220,Magnolia Pictures,PG-13,,1310678,1620708
tt2386285,,R,,,2191
tt2063781,Sony Pictures Classics,R,,376597,499725
tt1693872,,0,,,
tt6318848,,0,,,
tt5274066,,0,,,
tt1488163,,0,,,
tt0417791,Focus Features,R,,23844,1226577
tt0280674,Twentieth Century Fox,PG-13,,5491,5491
tt3689498,,G,,,
tt0247444,Warner Bros.,PG-13,,13670733,13802599
tt4919484,Magnolia Pictures,PG,,702537,2008649
tt1701210,,R,,,5452142
tt2011325,,0,,,
tt3067274,,0,,,
tt2378401,Alchemy,PG,,1700681,1700681
tt0384686,Sony Pictures Classics,PG-13,,1669971,4092682
tt2914740,,0,,,
tt0385013,,PG-13,,,
tt1833845,,0,,,
tt5675936,,0,,,
tt1316616,The Samuel Goldwyn Company,PG-13,36000000,1069334,4372642
tt0438052,,R,,,
tt2904626,,0,,,
tt1193507,,PG-13,,,300849
tt3043594,,0,,,
tt5291792,IFC Films,R,,8472,8472
tt0427089,Fox Searchlight Pictures,R,,228498,4903131
tt5470222,,R,,,7048
tt1515208,Liberty Studios,PG-13,,1112592,1112592
tt2188717,,0,,,
tt0245090,,R,,,154768
tt0420291,Magnolia Pictures,R,850000,33256,476630
tt0790618,Freestyle Releasing,R,,,
tt2234025,,0,,,
tt5990458,,PG,,,
tt1614456,,0,,,
tt4835394,,0,,,3558171
tt0342965,,0,,,
tt1807944,Millennium Entertainment,R,,16697,71759
tt0251382,,0,,,
tt0412536,Miramax,PG-13,,6432256,13451186
tt0406706,,R,,,
tt6791000,,0,,,
tt0472259,IFC Films,0,,10787,1677967
tt3063470,,0,,,
tt1712578,,0,,,20823
tt4247618,,0,,,
tt0816562,,G,,,
tt0400426,,R,,,783501
tt2201548,Oscilloscope,0,,8348,8348
tt5477566,,0,,,
tt6071534,,0,,,
tt4060866,,R,,,
tt8634192,,0,,,
tt1185371,Anchor Bay Films,R,,7000,7000
tt5091530,,0,,,
tt1965065,IFC Films,R,,5719,5719
tt6411590,,0,,,25013
tt5212918,,0,,,
tt0472050,Anchor Bay Films,PG-13,,53760,53760
tt6836772,,0,,,
tt1486616,,0,,,
tt0812352,,0,,,
tt3496372,,PG-13,,,
tt0307109,Sony Pictures Repertory,PG,40000,143121,143121
tt1528312,,0,,,1022411
tt2380513,,0,,,
tt7284952,,0,,,
tt4909348,,0,,,
tt1065305,,0,,,3909492
tt3258142,,0,,,
tt1230215,Paramount Vantage,R,20000000,610792,636399
tt0425027,,0,,,
tt0374180,,R,,,813586
tt1912996,,0,,,
tt0242587,Lot 47 Films,R,,1138836,1846059
tt1831806,,R,,,
tt0296166,Newmarket Films,PG-13,,5853194,7777790
tt4184252,,0,,,
tt1547230,Relativity Media,PG,20000000,15013650,15691640
tt2872810,,0,,,
tt1937506,,R,,,
tt1787777,Magnolia Pictures,R,,1067028,1077982
tt3780208,,0,,,
tt2284766,,0,,,
tt1094661,,PG,,,
tt2207484,,0,,,
tt0202623,,PG-13,,,44925
tt2094787,,0,,,
tt0833557,,R,,,
tt0268690,Sony Pictures Classics,R,,3288164,3706652
tt3584354,,0,,,
tt2717318,,0,,,
tt2149360,,0,,,
tt0451187,,0,,,
tt2948566,,0,,,
tt2404299,,0,,,
tt2187444,,0,,,
tt2761578,,0,,,
tt1091617,Rocky Mountain Pictures,PG,,7720487,7720487
tt1727258,,R,,,
tt6285672,,0,,,7018
tt0995863,,0,,,
tt3229488,,0,,,
tt2204371,The Samuel Goldwyn Company,0,,174197,174197
tt1205913,,0,,,
tt0369994,THINKFilm,R,,2072645,2254124
tt0446719,,R,,,278056
tt1104083,Regent Releasing,R,,481586,767567
tt3445580,,0,,,
tt0409043,,R,,,46663
tt2268458,Well Go USA Entertainment,R,,,360234
tt1498878,,0,,,
tt0192455,,R,,,
tt3569356,Starz Digital Media,0,,36026,36026
tt1763316,,0,,,
tt5203824,,0,,,
tt5275892,,0,,,
tt0970926,,PG-13,,,
tt1331335,,0,,,
tt0365149,,0,,,
tt0475355,Lionsgate,PG,,7057600,7094650
tt5859090,,0,,,
tt1273207,,R,,,
tt3755844,,0,,,
tt1224366,IFC Films,0,,3911,49971
tt1683970,,0,,,
tt1327200,,R,,,
tt0315110,Wellspring Media,0,,54523,167999
tt3201722,,R,,,
tt0783515,Anchor Bay Films,R,,15078,15078
tt3677412,,0,,,
tt1473345,,0,,,4883
tt0283160,Paramount Pictures,PG-13,,4842259,10959475
tt1682246,,R,,,
tt0426911,,R,,,
tt1227789,,0,,,
tt1629439,,R,,,
tt4807272,,0,,,
tt3503840,,R,,,
tt4511200,FilmRise,0,,161101,416389
tt4126438,Magnolia Pictures,R,,12488,121827
tt1324027,,0,,,
tt0281820,Fox Searchlight Pictures,R,30000000,3517797,5756945
tt0490166,Outsider Films,R,,6700,449681
tt0474603,,0,,,
tt0910847,Regent Releasing,PG-13,,46060,46060
tt7410684,,0,,,
tt1704292,,0,,,
tt1942971,Submarine Deluxe,0,,3100,3100
tt0851430,,0,,,
tt2125653,Abramorama,0,,210752,219159
tt1865573,,R,,,
tt0239986,Paramount Classics,R,,2402652,3520373
tt5434972,,0,,,
tt1517249,,0,,,5346
tt2689958,,0,,,
tt1555126,,0,,,
tt1485749,Freestyle Releasing,PG-13,,1714,977855
tt4711924,,0,,,423981
tt0206367,Sony Pictures Entertainment (SPE),G,,102202,628387
tt0204640,Regent Releasing,R,,1111273,1111273
tt1865393,,R,,,64097
tt1135924,,G,,,
tt1020876,Warner Bros.,G,,36262926,55902624
tt0366177,,0,,,
tt2708254,Millennium Entertainment,PG-13,,6547,44161
tt6915100,Focus Features,PG,,2008385,8608385
tt3205394,,0,,,
tt5070196,,0,,,
tt0218378,Metro-Goldwyn-Mayer (MGM),R,,669258,885836
tt5700176,FilmRise,0,,7714,239182
tt1596753,The Weinstein Company,PG-13,,583633,650675
tt10009796,,0,,,
tt7545566,Magnolia Pictures,R,,236799,287307
tt1541123,,0,,,
tt6688354,,R,,,7860
tt0944101,Abramorama,R,,27595,39924
tt5097070,IFC Films,0,,71917,1131649
tt1087527,Monterey Media,R,,52429,52429
tt2475846,,PG,,,
tt1509788,,0,,,
tt1308169,,R,,,
tt0252684,IFC Films,R,,69958,69958
tt3709552,,0,,,3058
tt2978576,,PG,,,896929
tt0365960,Avatar Films,0,,8466,8466
tt0349169,Screen Gems,PG-13,10000000,12264319,12544254
tt2140429,,0,,,
tt1630564,,R,,,
tt0289889,,PG-13,,,308641
tt1038142,,0,,,11787125
tt1599296,,0,,,
tt1075746,,0,,,
tt1276107,,PG-13,,,
tt3042626,,0,,,
tt0817307,,PG,,,
tt0785077,MGM/Weinstein,PG-13,,5713425,5713425
tt5156770,,0,,,
tt5356670,,0,,,
tt4065316,,0,,,
tt0236216,Fine Line Features,R,,612192,612192
tt0375735,Paramount Classics,R,,358362,1875649
tt4439102,Magnolia Pictures,R,,850,850
tt0312329,Paramount Pictures,PG-13,,5884190,6596511
tt1331064,Overture Films,PG-13,,1274062,1296971
tt2905082,,0,,,
tt0337960,,PG-13,,160276,805894
tt3338436,,0,,,
tt4505666,,PG-13,,,
tt6782486,,0,,,
tt1930458,,R,,,
tt8005338,,0,,,
tt6900644,,0,,,
tt1684555,,PG,,,11045966
tt1745958,,R,,,
tt6057032,The Samuel Goldwyn Company,0,,250130,251541
tt0393596,,0,,,
tt0475252,,PG-13,,,
tt7078780,,0,,,
tt3816564,,0,,,
